,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,17.131,13.052
1,0.1000000015,0.1,1,15.996,12.255
2,0.1200000048,0.12,1,14.505,11.383
3,0.1400000006,0.14,1,13.627,10.868
4,0.1407214701,0.141,1,13.603,10.853
5,0.1599999964,0.16,1,13.03,10.484
6,0.200000003,0.2,1,12.209,9.908
7,0.25,0.25,1,11.526,9.384
8,0.3000000119,0.3,1,11.016,8.973
9,0.3118548095,0.312,1,10.898,8.874
10,0.3499999642,0.35,0,10.541,8.573
11,0.400000006,0.4,1,10.053,8.185
12,0.4499999881,0.45,1,9.545,7.751
13,0.4999999702,0.5,1,8.862,7.29
14,0.5500000119,0.55,1,8.228,6.838
15,0.5750290751,0.575,1,7.899,6.61
16,0.5999999642,0.6,1,7.582,6.388
17,0.6499999762,0.65,1,6.972,5.948
18,0.6592490673,0.659,1,6.87,5.871
19,0.6999999881,0.7,1,6.452,5.551
20,0.7362775803,0.736,1,6.119,5.291
21,0.7480242252,0.748,1,6.017,5.211
22,0.7589361668,0.759,1,5.926,5.137
23,0.796048522,0.796,1,5.634,4.898
24,0.8251828551,0.825,1,5.415,4.715
25,0.8440727592,0.844,1,5.278,4.599
26,0.8524241447,0.852,1,5.218,4.548
27,0.8782561421,0.878,1,5.035,4.391
28,0.8920969963,0.891,1,4.94,4.308
29,0.9010733366,0.9,1,4.878,4.254
30,0.9213627577,0.921,1,4.738,4.132
31,0.9401212931,0.939,1,4.61,4.019
32,0.9463441968,0.946,1,4.568,3.982
33,0.965313375,0.965,1,4.438,3.868
34,0.9831412435,0.983,1,4.317,3.761
35,0.9881455898,0.988,1,4.283,3.731
36,0.9998756647,1.0,1,4.204,3.661
37,1.0147678852,1.014,1,4.103,3.572
38,1.0292141438,1.029,1,4.004,3.484
39,1.0361697674,1.036,1,3.957,3.442
40,1.0424008369,1.042,1,3.915,3.405
41,1.0572991371,1.057,1,3.813,3.316
42,1.0708985329,1.07,1,3.721,3.234
43,1.0840601921,1.083,1,3.632,3.155
44,1.0841940641,1.083,1,3.632,3.154
45,1.0905040503,1.09,1,3.59,3.117
46,1.1087274551,1.108,1,3.472,3.011
47,1.1236460209,1.123,1,3.378,2.923
48,1.1322182417,1.131,1,3.325,2.873
49,1.1389862299,1.138,1,3.286,2.835
50,1.159075141,1.158,1,3.173,2.72
51,1.169937253,1.169,1,3.112,2.657
52,1.1802425385,1.179,1,3.011,2.57
53,1.1869673729,1.186,1,2.957,2.521
54,1.1927858591,1.192,1,2.867,2.454
55,1.1946604252,1.194,1,2.817,2.418
56,1.1953002214,1.195,1,2.798,2.403
57,1.2075670958,1.207,2,2.686,2.269
58,1.2253246307,1.225,2,2.541,2.091
59,1.228266716,1.228,2,2.517,2.059
60,1.233700633,1.233,2,2.476,1.999
61,1.2414358854,1.241,2,2.425,1.908
62,1.2459793091,1.245,2,2.408,1.859
63,1.2496865988,1.249,2,2.412,1.829
64,1.2528098822,1.252,2,2.44,1.821
65,1.2554914951,1.255,2,2.494,1.837
66,1.2578868866,1.257,2,2.565,1.87
67,1.2601281404,1.26,2,2.633,1.899
68,1.262747407,1.262,2,2.684,1.908
69,1.2659605742,1.266,2,2.656,1.845
70,1.2669235468,1.266,2,2.635,1.815
71,1.2679558992,1.268,3,2.594,1.767
72,1.2702695131,1.27,3,2.49,1.652
73,1.2723995447,1.272,3,2.385,1.537
74,1.2745130062,1.274,3,2.27,1.414
75,1.2762910128,1.276,3,2.166,1.303
76,1.2773703337,1.277,3,2.102,1.235
77,1.2792209387,1.279,3,1.981,1.106
78,1.2807832956,1.28,3,1.869,0.987
79,1.2822470665,1.282,3,1.753,0.865
80,1.2835662365,1.283,3,1.641,0.744
81,1.2847355604,1.284,3,1.531,0.626
82,1.285772562,1.285,3,1.426,0.513
83,1.2867101431,1.286,3,1.323,0.402
84,1.2875432968,1.287,3,1.225,0.295
85,1.2883154154,1.288,3,1.127,0.189
86,1.2890309095,1.289,3,1.029,0.082
87,1.2896467447,1.289,3,0.94,-0.015
88,1.2902348042,1.29,3,0.85,-0.114
89,1.2907789946,1.29,3,0.762,-0.211
90,1.2912610769,1.291,3,0.68,-0.3
91,1.2917275429,1.291,3,0.601,-0.388
92,1.2922174931,1.292,3,0.528,-0.468
93,1.2926882505,1.292,3,0.481,-0.52
94,1.2932242155,1.293,3,0.562,-0.428
95,1.2934418917,1.293,3,0.615,-0.369
96,1.2935490608,1.293,3,0.592,-0.394
97,1.2939953804,1.294,3,0.496,-0.5
98,1.2944298983,1.294,3,0.402,-0.606
99,1.294837594,1.295,3,0.31,-0.709
100,1.295211792,1.295,3,0.222,-0.809
101,1.2955688238,1.295,3,0.132,-0.91
102,1.2959028482,1.296,3,0.041,-1.012
103,1.2962152958,1.296,3,-0.049,-1.115
104,1.2964953184,1.296,3,-0.135,-1.213
105,1.2967600822,1.296,3,-0.221,-1.312
106,1.2970039845,1.297,3,-0.306,-1.411
107,1.297231555,1.297,3,-0.391,-1.51
108,1.2974430323,1.297,3,-0.476,-1.608
109,1.2976344824,1.297,3,-0.554,-1.702
110,1.2978174686,1.298,3,-0.634,-1.799
111,1.2979837656,1.298,3,-0.713,-1.894
112,1.2981361151,1.298,3,-0.79,-1.988
113,1.2982794046,1.298,3,-0.866,-2.082
114,1.2984083891,1.298,3,-0.937,-2.171
115,1.2985335588,1.298,3,-1.01,-2.263
116,1.2986456156,1.298,3,-1.079,-2.352
117,1.2987521887,1.298,3,-1.149,-2.441
118,1.2988520861,1.299,3,-1.217,-2.53
119,1.2989436388,1.299,3,-1.281,-2.616
120,1.2990297079,1.299,3,-1.345,-2.702
121,1.2991101742,1.299,3,-1.407,-2.787
122,1.2991853952,1.299,3,-1.468,-2.871
123,1.2992566824,1.299,3,-1.529,-2.955
124,1.2993216515,1.299,3,-1.584,-3.036
125,1.2993837595,1.299,3,-1.64,-3.117
126,1.2994419336,1.299,3,-1.693,-3.197
127,1.2995080948,1.299,3,-1.757,-3.294
128,1.2995586395,1.299,3,-1.803,-3.371
129,1.2996065617,1.299,3,-1.849,-3.447
130,1.2996606827,1.299,3,-1.903,-3.539
131,1.2997107506,1.299,3,-1.955,-3.628
132,1.2997583151,1.299,3,-2.002,-3.717
133,1.2998028994,1.3,3,-2.042,-3.805
134,1.2998441458,1.3,3,-2.081,-3.889
135,1.2998822927,1.3,3,-2.115,-3.969
136,1.2999186516,1.3,3,-2.136,-4.045
137,1.2999287844,1.3,3,-2.14,-4.064
138,1.2999287844,1.3,4,0.462,-0.449
139,1.3003190756,1.3,4,0.436,-0.479
140,1.3007004261,1.3,4,0.424,-0.494
141,1.301089406,1.301,4,0.417,-0.501
142,1.3014827967,1.301,4,0.413,-0.503
143,1.301866293,1.302,4,0.41,-0.505
144,1.302267313,1.302,4,0.407,-0.506
145,1.3026543856,1.302,4,0.404,-0.508
146,1.3030484915,1.303,4,0.401,-0.51
147,1.3034362793,1.303,4,0.398,-0.512
148,1.3038102388,1.304,4,0.394,-0.515
149,1.3041851521,1.304,4,0.39,-0.518
150,1.3045963049,1.304,4,0.386,-0.521
151,1.3049972057,1.305,4,0.382,-0.525
152,1.3053866625,1.305,4,0.377,-0.529
153,1.3054306507,1.305,4,0.377,-0.529
154,1.3055490255,1.305,4,0.375,-0.53
155,1.3059296608,1.306,4,0.371,-0.534
156,1.3063124418,1.306,4,0.366,-0.538
157,1.3066810369,1.306,4,0.362,-0.542
158,1.3070431948,1.307,4,0.357,-0.546
159,1.3074377775,1.307,4,0.352,-0.551
160,1.3078118563,1.308,4,0.347,-0.557
161,1.308173418,1.308,4,0.342,-0.562
162,1.3082106113,1.308,4,0.341,-0.563
163,1.3082406521,1.308,4,0.341,-0.563
164,1.308642745,1.308,4,0.334,-0.57
165,1.3090212345,1.309,4,0.328,-0.577
166,1.3094089031,1.309,4,0.32,-0.586
167,1.3097985983,1.31,4,0.312,-0.595
168,1.3102095127,1.31,4,0.302,-0.607
169,1.3105931282,1.31,4,0.291,-0.62
170,1.3109924793,1.311,4,0.278,-0.635
171,1.3114053011,1.311,4,0.264,-0.652
172,1.3118084669,1.312,4,0.25,-0.669
173,1.3122226,1.312,4,0.211,-0.718
174,1.3125839233,1.312,4,0.135,-0.811
175,1.3127518892,1.313,4,0.056,-0.906
176,1.3128230572,1.313,4,-0.021,-0.998
177,1.3128557205,1.313,4,-0.1,-1.091
178,1.3128706217,1.313,4,-0.174,-1.179
179,1.3128795624,1.313,4,-0.248,-1.266
180,1.3128800392,1.313,4,-0.252,-1.271
181,1.3128801584,1.313,7,-0.253,-1.272
182,1.3128863573,1.313,7,-0.33,-1.364
183,1.3128920794,1.313,7,-0.401,-1.448
184,1.3128976822,1.313,7,-0.464,-1.523
185,1.3129035234,1.313,7,-0.508,-1.576
186,1.3129184246,1.313,7,-0.496,-1.561
187,1.3129285574,1.313,7,-0.46,-1.518
188,1.3129519224,1.313,7,-0.407,-1.455
189,1.313034296,1.312,7,-0.386,-1.43
190,1.3132337332,1.312,7,-0.439,-1.493
191,1.3133721352,1.312,7,-0.525,-1.597
192,1.3134932518,1.311,7,-0.617,-1.708
193,1.3135975599,1.311,7,-0.717,-1.828
194,1.3136880398,1.31,7,-0.813,-1.943
195,1.3137657642,1.309,7,-0.897,-2.048
196,1.3138335943,1.309,7,-0.977,-2.149
197,1.3138942719,1.308,7,-1.053,-2.248
198,1.3139487505,1.307,7,-1.127,-2.346
199,1.3139989376,1.306,7,-1.186,-2.441
200,1.3140333891,1.305,7,-1.239,-2.515
201,1.3140767813,1.303,7,-1.313,-2.612
202,1.3141176701,1.301,7,-1.384,-2.71
203,1.3141565323,1.299,7,-1.454,-2.809
204,1.3141918182,1.297,7,-1.519,-2.901
205,1.3142272234,1.294,7,-1.584,-2.993
206,1.314262867,1.29,7,-1.646,-3.085
207,1.3142969608,1.286,7,-1.708,-3.181
208,1.3143248558,1.282,7,-1.775,-3.286
209,1.3143430948,1.278,7,-1.834,-3.383
210,1.3143572807,1.275,7,-1.882,-3.469
211,1.3143706322,1.271,7,-1.932,-3.56
212,1.3143819571,1.267,7,-1.976,-3.644
213,1.3143924475,1.263,7,-2.013,-3.72
214,1.3144031763,1.257,7,-2.039,-3.79
215,1.314414978,1.25,7,-2.024,-3.763
216,1.3144170046,1.249,7,-2.069,-3.882
217,1.3144186735,1.248,7,-2.1,-3.989
218,1.3144189119,1.248,7,-2.101,-3.999
219,1.3144190311,1.248,7,-2.102,-4.015
220,1.3144191504,1.247,7,-2.102,-4.021
221,1.3144192696,1.247,7,-2.102,-4.019
222,1.3144193888,1.247,7,-2.102,-4.02
223,1.3144205809,1.246,7,-2.105,-4.074
224,1.3144214153,1.245,7,-2.105,-4.111
225,1.3144221306,1.244,7,-2.105,-4.143
226,1.3144230843,1.243,7,-2.104,-4.178
227,1.3144241571,1.242,7,-2.102,-4.209
228,1.3144254684,1.239,7,-2.093,-4.24
229,1.3144277334,1.236,7,-2.066,-4.282
230,1.3144284487,1.234,7,-2.06,-4.291
