,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,17.144,13.068
1,0.0961711854,0.096,1,16.511,12.64
2,0.1000000015,0.1,1,16.066,12.309
3,0.1061731726,0.106,1,15.594,11.971
4,0.1200000048,0.12,1,14.592,11.415
5,0.1400000006,0.14,1,13.7,10.896
6,0.1599999964,0.16,1,13.096,10.51
7,0.1999999881,0.2,1,12.268,9.932
8,0.25,0.25,1,11.574,9.404
9,0.3000000119,0.3,1,11.057,8.989
10,0.3217636645,0.322,1,10.844,8.811
11,0.3499999642,0.35,0,10.583,8.591
12,0.3999999762,0.4,1,10.092,8.202
13,0.4499999881,0.45,1,9.576,7.771
14,0.4999999702,0.5,1,8.912,7.309
15,0.528138876,0.528,1,8.534,7.047
16,0.5500000119,0.55,1,8.267,6.857
17,0.5562380552,0.556,1,8.185,6.801
18,0.5999999642,0.6,1,7.621,6.409
19,0.6336960196,0.634,1,7.197,6.106
20,0.6499999166,0.65,1,7.003,5.965
21,0.6954782009,0.696,1,6.521,5.6
22,0.7000000477,0.7,1,6.476,5.565
23,0.7220411301,0.722,1,6.267,5.402
24,0.7484052181,0.748,1,6.031,5.217
25,0.7812073827,0.781,1,5.762,4.998
26,0.7968103886,0.797,1,5.639,4.897
27,0.8088868856,0.809,1,5.547,4.82
28,0.8412270546,0.841,1,5.304,4.616
29,0.8452156186,0.845,1,5.275,4.592
30,0.8611047268,0.861,1,5.16,4.493
31,0.8850083947,0.884,1,4.989,4.346
32,0.8936207294,0.893,1,4.929,4.294
33,0.9051642418,0.904,1,4.848,4.223
34,0.9231706858,0.922,1,4.721,4.112
35,0.9403156638,0.94,1,4.602,4.007
36,0.9420260191,0.941,1,4.59,3.996
37,0.9467167258,0.946,1,4.557,3.968
38,0.9641299248,0.964,1,4.436,3.86
39,0.9806389809,0.98,1,4.321,3.758
40,0.9904313087,0.99,1,4.252,3.697
41,0.9953147173,0.995,1,4.218,3.667
42,1.0094127655,1.009,1,4.12,3.58
43,1.0342876911,1.034,1,3.945,3.423
44,1.03883636,1.038,1,3.913,3.394
45,1.0503433943,1.05,1,3.832,3.322
46,1.0631831884,1.062,1,3.743,3.242
47,1.0752589703,1.074,1,3.659,3.167
48,1.0872416496,1.086,1,3.577,3.092
49,1.0915266275,1.091,1,3.549,3.066
50,1.105907917,1.105,1,3.452,2.976
51,1.1175800562,1.117,1,3.373,2.902
52,1.1276452541,1.127,1,3.308,2.839
53,1.1330509186,1.132,1,3.271,2.804
54,1.1356468201,1.135,1,3.244,2.779
55,1.1513316631,1.15,1,3.111,2.656
56,1.1543124914,1.153,1,3.063,2.617
57,1.1552218199,1.154,1,3.043,2.601
58,1.1624604464,1.162,2,2.974,2.528
59,1.1763538122,1.175,2,2.857,2.403
60,1.1840519905,1.183,2,2.79,2.329
61,1.1934167147,1.193,2,2.713,2.236
62,1.2051762342,1.204,2,2.617,2.107
63,1.2149094343,1.214,2,2.561,2.002
64,1.2216899395,1.221,2,2.581,1.96
65,1.2256903648,1.225,2,2.643,1.968
66,1.2282365561,1.228,2,2.701,1.985
67,1.2299689054,1.229,2,2.743,1.998
68,1.2312486172,1.231,2,2.764,1.999
69,1.2322827578,1.232,2,2.768,1.988
70,1.2324571609,1.232,2,2.768,1.986
71,1.2350975275,1.235,2,2.773,1.958
72,1.2364434004,1.236,2,2.739,1.913
73,1.2374739647,1.237,3,2.7,1.869
74,1.2397806644,1.239,3,2.603,1.761
75,1.2419006824,1.241,3,2.501,1.649
76,1.2440009117,1.243,3,2.387,1.527
77,1.2458769083,1.245,3,2.276,1.409
78,1.2475645542,1.247,3,2.166,1.292
79,1.249124527,1.249,3,2.056,1.175
80,1.2506110668,1.25,3,1.94,1.052
81,1.2518970966,1.251,3,1.832,0.937
82,1.2531085014,1.253,3,1.722,0.819
83,1.254150033,1.254,3,1.619,0.709
84,1.255132556,1.255,3,1.513,0.595
85,1.2560074329,1.256,3,1.411,0.484
86,1.2567751408,1.256,3,1.313,0.379
87,1.257521987,1.257,3,1.211,0.268
88,1.2581892014,1.258,3,1.114,0.162
89,1.2587815523,1.258,3,1.021,0.061
90,1.2593381405,1.259,3,0.929,-0.041
91,1.25986588,1.259,3,0.835,-0.143
92,1.2603368759,1.26,3,0.747,-0.24
93,1.2607935667,1.26,3,0.66,-0.336
94,1.2612560987,1.261,3,0.582,-0.422
95,1.2617503405,1.261,3,0.526,-0.485
96,1.2620537281,1.262,3,0.569,-0.435
97,1.2623416185,1.262,3,0.633,-0.363
98,1.2624175549,1.262,3,0.653,-0.34
99,1.2626471519,1.262,3,0.599,-0.4
100,1.2630617619,1.263,3,0.501,-0.51
101,1.2634521723,1.263,3,0.407,-0.615
102,1.2638171911,1.263,3,0.314,-0.72
103,1.2641592026,1.264,3,0.221,-0.825
104,1.2644745111,1.264,3,0.129,-0.929
105,1.2647651434,1.264,3,0.039,-1.031
106,1.2650351524,1.265,3,-0.049,-1.133
107,1.2652846575,1.265,3,-0.137,-1.234
108,1.2655156851,1.265,3,-0.225,-1.335
109,1.2657228708,1.265,3,-0.309,-1.432
110,1.2659190893,1.265,3,-0.393,-1.531
111,1.2660998106,1.266,3,-0.472,-1.627
112,1.2662689686,1.266,3,-0.553,-1.724
113,1.2664244175,1.266,3,-0.632,-1.819
114,1.2665660381,1.266,3,-0.709,-1.913
115,1.2667011023,1.266,3,-0.787,-2.009
116,1.2668209076,1.266,3,-0.859,-2.1
117,1.2669348717,1.267,3,-0.932,-2.192
118,1.2670396566,1.267,3,-1.002,-2.282
119,1.2671377659,1.267,3,-1.072,-2.372
120,1.2672301531,1.267,3,-1.141,-2.462
121,1.2673130035,1.267,3,-1.204,-2.547
122,1.2673926353,1.267,3,-1.268,-2.635
123,1.2674670219,1.267,3,-1.332,-2.721
124,1.267534852,1.267,3,-1.392,-2.804
125,1.2676006556,1.267,3,-1.452,-2.889
126,1.2676606178,1.267,3,-1.51,-2.971
127,1.2677166462,1.267,3,-1.565,-3.052
128,1.2677707672,1.267,3,-1.62,-3.135
129,1.2678313255,1.267,3,-1.683,-3.232
130,1.2678874731,1.267,3,-1.74,-3.328
131,1.2679305077,1.268,3,-1.785,-3.405
132,1.2679805756,1.268,3,-1.841,-3.5
133,1.268025279,1.268,3,-1.891,-3.589
134,1.2680677176,1.268,3,-1.932,-3.678
135,1.2681070566,1.268,3,-1.972,-3.765
136,1.2681442499,1.268,3,-2.01,-3.851
137,1.2681785822,1.268,3,-2.037,-3.933
138,1.2682104111,1.268,3,-2.049,-4.009
139,1.268231988,1.268,3,-2.057,-4.057
140,1.268231988,1.268,4,0.49,-0.43
141,1.268548727,1.268,4,0.466,-0.458
142,1.2688872814,1.269,4,0.452,-0.474
143,1.2692240477,1.269,4,0.445,-0.48
144,1.2695645094,1.269,4,0.442,-0.482
145,1.2698723078,1.27,4,0.44,-0.483
146,1.270213604,1.27,4,0.438,-0.484
147,1.2705260515,1.27,4,0.436,-0.485
148,1.2708615065,1.27,4,0.433,-0.486
149,1.2712135315,1.271,4,0.43,-0.488
150,1.2715270519,1.271,4,0.427,-0.49
151,1.2718530893,1.271,4,0.424,-0.493
152,1.272163868,1.272,4,0.421,-0.495
153,1.2724776268,1.272,4,0.417,-0.498
154,1.2728205919,1.272,4,0.413,-0.501
155,1.2729774714,1.273,4,0.412,-0.502
156,1.2730170488,1.273,4,0.411,-0.503
157,1.2733397484,1.273,4,0.407,-0.506
158,1.2736626863,1.273,4,0.403,-0.509
159,1.2740017176,1.274,4,0.399,-0.513
160,1.2743062973,1.274,4,0.395,-0.517
161,1.2746137381,1.274,4,0.391,-0.521
162,1.274934411,1.275,4,0.386,-0.526
163,1.2752625942,1.275,4,0.381,-0.531
164,1.2753818035,1.275,4,0.379,-0.533
165,1.2754062414,1.275,4,0.378,-0.533
166,1.2757331133,1.275,4,0.373,-0.54
167,1.2760400772,1.276,4,0.367,-0.546
168,1.2763541937,1.276,4,0.36,-0.554
169,1.2766691446,1.276,4,0.352,-0.563
170,1.2770005465,1.277,4,0.343,-0.573
171,1.2773095369,1.277,4,0.334,-0.585
172,1.2776304483,1.277,4,0.321,-0.6
173,1.2779616117,1.278,4,0.305,-0.62
174,1.2782845497,1.278,4,0.281,-0.648
175,1.2786155939,1.278,4,0.245,-0.693
176,1.2789037228,1.279,4,0.169,-0.784
177,1.2790375948,1.279,4,0.09,-0.88
178,1.2790943384,1.279,4,0.015,-0.969
179,1.279120326,1.279,4,-0.065,-1.065
180,1.279132247,1.279,4,-0.137,-1.151
181,1.2791392803,1.279,4,-0.209,-1.237
182,1.2791396379,1.279,4,-0.213,-1.241
183,1.2791397572,1.279,7,-0.214,-1.243
184,1.2791451216,1.279,7,-0.294,-1.338
185,1.2791501284,1.279,7,-0.373,-1.431
186,1.2791550159,1.279,7,-0.45,-1.523
187,1.2791601419,1.279,7,-0.521,-1.609
188,1.2791731358,1.279,7,-0.536,-1.627
189,1.2791815996,1.279,7,-0.488,-1.569
190,1.2792004347,1.279,7,-0.413,-1.479
191,1.2792631388,1.279,7,-0.362,-1.42
192,1.2794387341,1.278,7,-0.417,-1.484
193,1.2795592546,1.278,7,-0.498,-1.582
194,1.2796695232,1.277,7,-0.584,-1.685
195,1.2797636986,1.276,7,-0.669,-1.788
196,1.2798452377,1.276,7,-0.754,-1.891
197,1.279915452,1.275,7,-0.833,-1.991
198,1.2799764872,1.274,7,-0.912,-2.09
199,1.2800308466,1.273,7,-0.99,-2.188
200,1.2800797224,1.272,7,-1.065,-2.286
201,1.2801243067,1.271,7,-1.125,-2.379
202,1.2801556587,1.27,7,-1.168,-2.45
203,1.2801941633,1.269,7,-1.24,-2.546
204,1.2802307606,1.267,7,-1.309,-2.642
205,1.2802654505,1.265,7,-1.378,-2.739
206,1.2802971601,1.262,7,-1.443,-2.832
207,1.2803285122,1.259,7,-1.508,-2.924
208,1.2803601027,1.256,7,-1.57,-3.016
209,1.2803902626,1.252,7,-1.633,-3.113
210,1.2804148197,1.247,7,-1.697,-3.216
211,1.2804310322,1.244,7,-1.754,-3.309
212,1.2804435492,1.241,7,-1.801,-3.395
213,1.2804554701,1.237,7,-1.85,-3.486
214,1.2804658413,1.233,7,-1.895,-3.571
215,1.2804752588,1.228,7,-1.931,-3.651
216,1.2804849148,1.223,7,-1.956,-3.72
217,1.2804926634,1.218,7,-1.974,-3.773
218,1.2804946899,1.216,7,-1.978,-3.788
219,1.2804956436,1.216,7,-1.981,-3.797
220,1.2804968357,1.215,7,-1.985,-3.809
221,1.2804991007,1.213,7,-1.997,-3.852
222,1.2804995775,1.212,7,-2.006,-3.879
223,1.2804996967,1.212,7,-2.006,-3.886
224,1.2804998159,1.212,7,-2.007,-3.882
225,1.2804999352,1.212,7,-2.003,-3.87
226,1.2805000544,1.212,7,-1.948,-3.73
227,1.2805001736,1.212,7,-2.01,-3.936
228,1.2805002928,1.212,7,-2.009,-3.898
229,1.280500412,1.212,7,-2.006,-3.878
230,1.2805005312,1.212,7,-1.998,-3.855
231,1.2805006504,1.212,7,-1.999,-3.858
232,1.2805014849,1.211,7,-2.008,-3.906
233,1.2805022001,1.21,7,-2.01,-3.96
234,1.2805029154,1.209,7,-2.012,-4.009
235,1.2805037498,1.208,7,-2.012,-4.057
236,1.2805045843,1.207,7,-2.01,-4.105
237,1.2805056572,1.205,7,-2.004,-4.143
238,1.2805073261,1.202,7,-1.978,-4.183
239,1.2805085182,1.2,7,-1.967,-4.2
