,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,16.344,12.562
1,0.0961819813,0.096,1,15.42,12.013
2,0.1000000015,0.1,1,14.904,11.775
3,0.1054424271,0.105,1,14.484,11.557
4,0.1199999973,0.12,1,13.531,11.027
5,0.1400000006,0.14,1,12.79,10.543
6,0.1599999964,0.16,1,12.293,10.181
7,0.2000000179,0.2,1,11.595,9.637
8,0.25,0.25,1,10.978,9.128
9,0.3000000417,0.3,1,10.497,8.719
10,0.349999994,0.35,1,10.09,8.346
11,0.400000006,0.4,1,9.615,7.959
12,0.4426851273,0.442,1,9.099,7.579
13,0.4500000179,0.45,1,9.027,7.521
14,0.4850142002,0.485,1,8.597,7.197
15,0.5,0.5,1,8.422,7.065
16,0.5500000715,0.55,1,7.731,6.572
17,0.6000000238,0.6,1,7.119,6.115
18,0.6499999762,0.65,1,6.575,5.692
19,0.6783265471,0.678,1,6.296,5.47
20,0.6999999881,0.7,1,6.095,5.308
21,0.7109603882,0.711,1,5.999,5.23
22,0.7401921153,0.74,1,5.748,5.027
23,0.75,0.75,1,5.666,4.96
24,0.7622626424,0.762,1,5.566,4.875
25,0.7900652289,0.79,1,5.344,4.685
26,0.8000000119,0.8,1,5.265,4.618
27,0.8250194192,0.825,1,5.069,4.447
28,0.8500000238,0.85,1,4.873,4.276
29,0.8551512957,0.855,1,4.834,4.241
30,0.8813359737,0.881,1,4.628,4.06
31,0.8999999762,0.899,1,4.48,3.93
32,0.9034798145,0.903,1,4.453,3.906
33,0.9236466885,0.923,1,4.291,3.764
34,0.941962719,0.941,1,4.141,3.632
35,0.9500000477,0.95,1,4.074,3.572
36,0.9564065337,0.956,1,4.021,3.526
37,0.9738478661,0.974,1,3.871,3.395
38,0.9894710779,0.99,1,3.735,3.275
39,1.0,1.0,1,3.642,3.193
40,1.0109134912,1.011,1,3.547,3.109
41,1.0244916677,1.024,1,3.424,3.0
42,1.0358828306,1.036,1,3.314,2.9
43,1.0455183983,1.045,1,3.215,2.81
44,1.0499999523,1.05,1,3.168,2.767
45,1.0510624647,1.051,1,3.157,2.757
46,1.0559910536,1.055,1,3.103,2.706
47,1.0637505054,1.063,1,3.013,2.618
48,1.0711301565,1.071,1,2.922,2.526
49,1.075946331,1.075,1,2.859,2.46
50,1.0795259476,1.079,1,2.811,2.405
51,1.0856186152,1.085,2,2.729,2.309
52,1.092222333,1.091,2,2.634,2.183
53,1.0966345072,1.096,2,2.569,2.084
54,1.0997749567,1.099,2,2.528,2.006
55,1.1000000238,1.099,2,2.526,2.0
56,1.1015789509,1.101,2,2.513,1.961
57,1.1029838324,1.102,2,2.51,1.929
58,1.1040575504,1.103,2,2.516,1.91
59,1.1052185297,1.105,2,2.534,1.898
60,1.1062253714,1.106,2,2.554,1.89
61,1.1070975065,1.106,2,2.573,1.883
62,1.107891798,1.107,2,2.584,1.873
63,1.1086376905,1.108,2,2.591,1.861
64,1.1093742847,1.109,2,2.59,1.842
65,1.1102987528,1.11,2,2.57,1.804
66,1.1113827229,1.111,2,2.529,1.744
67,1.1115152836,1.111,2,2.523,1.736
68,1.1117056608,1.111,2,2.509,1.72
69,1.1130325794,1.112,3,2.403,1.601
70,1.1141358614,1.113,3,2.303,1.492
71,1.1151660681,1.114,3,2.199,1.381
72,1.1162039042,1.116,3,2.087,1.262
73,1.1171559095,1.116,3,1.975,1.143
74,1.117970705,1.117,3,1.873,1.035
75,1.1188277006,1.118,3,1.758,0.914
76,1.1195678711,1.119,3,1.652,0.801
77,1.1202659607,1.12,3,1.543,0.686
78,1.1208885908,1.12,3,1.438,0.575
79,1.1214934587,1.121,3,1.328,0.457
80,1.1220171452,1.121,3,1.225,0.347
81,1.1225358248,1.122,3,1.115,0.229
82,1.1229789257,1.122,3,1.014,0.12
83,1.1234072447,1.123,3,0.909,0.007
84,1.1238037348,1.123,3,0.804,-0.107
85,1.1241601706,1.123,3,0.702,-0.217
86,1.1244997978,1.124,3,0.599,-0.33
87,1.1248050928,1.124,3,0.498,-0.44
88,1.12510252,1.124,3,0.395,-0.554
89,1.1253682375,1.125,3,0.298,-0.66
90,1.1256313324,1.125,3,0.201,-0.768
91,1.1258944273,1.125,3,0.114,-0.863
92,1.126155138,1.125,3,0.047,-0.938
93,1.1262398958,1.126,3,0.058,-0.924
94,1.1264072657,1.126,3,0.144,-0.827
95,1.1264784336,1.126,3,0.189,-0.777
96,1.1265757084,1.126,3,0.142,-0.829
97,1.1267776489,1.126,3,0.046,-0.936
98,1.1269706488,1.126,3,-0.048,-1.04
99,1.1271568537,1.126,3,-0.144,-1.147
100,1.1273233891,1.127,3,-0.234,-1.248
101,1.1274813414,1.127,3,-0.325,-1.35
102,1.1276271343,1.127,3,-0.415,-1.452
103,1.1277610064,1.127,3,-0.503,-1.553
104,1.127884388,1.127,3,-0.591,-1.653
105,1.1279997826,1.127,3,-0.677,-1.752
106,1.1281042099,1.127,3,-0.76,-1.848
107,1.1282032728,1.127,3,-0.844,-1.946
108,1.1282942295,1.128,3,-0.926,-2.042
