,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,16.085,12.4
1,0.1000000089,0.1,1,14.641,11.69
2,0.1200000048,0.12,1,13.329,10.951
3,0.1400000155,0.14,1,12.633,10.476
4,0.1599999964,0.16,1,12.154,10.12
5,0.2000000179,0.2,1,11.475,9.581
6,0.25,0.25,1,10.869,9.075
7,0.3000000417,0.3,1,10.406,8.665
8,0.349999994,0.35,1,9.999,8.292
9,0.4000000358,0.4,1,9.489,7.908
10,0.4500000477,0.45,1,8.949,7.485
11,0.5,0.5,1,8.333,7.023
12,0.5500000715,0.55,1,7.656,6.534
13,0.6000000238,0.6,1,7.067,6.086
14,0.619376421,0.619,1,6.854,5.92
15,0.6499999762,0.65,1,6.539,5.671
16,0.6589255929,0.659,1,6.449,5.6
17,0.6912679076,0.691,1,6.148,5.358
18,0.6999999881,0.7,1,6.071,5.296
19,0.7244423628,0.725,1,5.861,5.126
20,0.75,0.75,1,5.649,4.953
21,0.7769303918,0.777,1,5.436,4.771
22,0.8000000715,0.8,1,5.256,4.616
23,0.8091455102,0.809,1,5.185,4.555
24,0.8409166932,0.841,1,4.94,4.342
25,0.8500000238,0.85,1,4.87,4.281
26,0.8716178536,0.871,1,4.705,4.137
27,0.8984460235,0.898,1,4.499,3.957
28,0.8999999762,0.899,1,4.487,3.947
29,0.9211269617,0.921,1,4.323,3.805
30,0.9418914318,0.941,1,4.159,3.662
31,0.9500000477,0.95,1,4.094,3.605
32,0.9556418061,0.955,1,4.05,3.567
33,0.9755813479,0.975,1,3.887,3.426
34,0.9935182333,0.994,1,3.736,3.297
35,1.0,1.0,1,3.681,3.249
36,1.0145530701,1.015,1,3.557,3.144
37,1.0310797691,1.031,1,3.415,3.023
38,1.0449646711,1.044,1,3.291,2.916
39,1.0499999523,1.05,1,3.243,2.875
40,1.0585790873,1.058,1,3.162,2.803
41,1.0669577122,1.066,1,3.082,2.731
42,1.0691828728,1.069,1,3.06,2.711
43,1.0727856159,1.072,1,3.021,2.674
44,1.0784515142,1.078,1,2.957,2.614
45,1.0838325024,1.083,1,2.892,2.553
46,1.0873402357,1.087,1,2.843,2.506
47,1.0916212797,1.091,2,2.791,2.452
48,1.0990985632,1.098,2,2.703,2.358
49,1.1000001431,1.099,2,2.691,2.345
50,1.1087653637,1.108,2,2.576,2.211
51,1.1149801016,1.114,2,2.487,2.09
52,1.1192320585,1.119,2,2.427,1.987
53,1.1216576099,1.121,2,2.396,1.919
54,1.1235076189,1.123,2,2.377,1.864
55,1.1248960495,1.124,2,2.369,1.824
56,1.126373291,1.126,2,2.372,1.787
57,1.1276348829,1.127,2,2.381,1.76
58,1.1287134886,1.128,2,2.402,1.749
59,1.1296842098,1.129,2,2.425,1.744
60,1.1305866241,1.13,2,2.45,1.742
61,1.1314686537,1.131,2,2.452,1.724
62,1.1325632334,1.132,2,2.445,1.694
63,1.1338298321,1.133,2,2.419,1.645
64,1.1339833736,1.133,2,2.415,1.638
65,1.1341869831,1.133,3,2.402,1.623
66,1.1356053352,1.135,3,2.298,1.506
67,1.1367837191,1.136,3,2.198,1.397
68,1.1378837824,1.137,3,2.096,1.287
69,1.1389912367,1.138,3,1.984,1.168
70,1.1400066614,1.139,3,1.872,1.05
