,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,15.175,12.113
1,0.0965000167,0.096,1,14.201,11.639
2,0.1000000015,0.1,1,13.744,11.392
3,0.1199999973,0.12,1,12.65,10.666
4,0.1400000006,0.14,1,12.056,10.211
5,0.1599999964,0.16,1,11.627,9.863
6,0.2000000179,0.2,1,10.995,9.315
7,0.25,0.25,1,10.334,8.784
8,0.3172525764,0.317,1,9.736,8.261
9,0.3475954533,0.348,1,9.513,8.067
10,0.349999994,0.35,1,9.497,8.052
11,0.3531887829,0.353,1,9.468,8.028
12,0.397723794,0.398,1,9.098,7.718
13,0.400000006,0.4,1,9.08,7.704
14,0.4223514795,0.422,1,8.841,7.514
15,0.4500000179,0.45,1,8.562,7.293
16,0.5,0.5,1,7.972,6.843
17,0.5500000715,0.55,1,7.394,6.388
18,0.6000000238,0.6,1,6.867,5.962
19,0.6314569712,0.631,1,6.551,5.707
20,0.6499999762,0.65,1,6.374,5.564
21,0.6500706673,0.65,1,6.374,5.563
22,0.6778288484,0.678,1,6.12,5.357
23,0.6999999881,0.7,1,5.925,5.198
24,0.7240223289,0.724,1,5.72,5.028
25,0.7461310625,0.746,1,5.535,4.874
26,0.75,0.75,1,5.503,4.847
27,0.756883204,0.757,1,5.446,4.799
28,0.7803559899,0.78,1,5.254,4.633
29,0.8000000119,0.8,1,5.094,4.495
30,0.8182762861,0.818,1,4.945,4.367
31,0.8377363086,0.837,1,4.785,4.229
32,0.8500000238,0.85,1,4.684,4.142
33,0.8582956791,0.858,1,4.616,4.084
34,0.8761202693,0.876,1,4.47,3.958
35,0.8924543262,0.892,1,4.333,3.84
36,0.8999999762,0.899,1,4.269,3.785
37,0.9116575122,0.911,1,4.169,3.7
38,0.9238832593,0.923,1,4.061,3.609
39,0.9349504709,0.934,1,3.961,3.525
40,0.9494954944,0.949,1,3.826,3.411
41,0.9499999881,0.95,1,3.821,3.407
42,0.9570638537,0.957,1,3.755,3.353
43,0.9687305689,0.969,1,3.642,3.26
44,0.9801613688,0.98,1,3.529,3.168
45,0.9904054999,0.99,1,3.426,3.085
46,1.0,1.0,1,3.327,3.004
47,1.000743866,1.001,1,3.319,2.998
48,1.0115287304,1.012,1,3.205,2.905
49,1.0215079784,1.021,1,3.091,2.811
50,1.0303317308,1.03,1,2.984,2.719
51,1.035605073,1.035,1,2.917,2.661
52,1.0376790762,1.037,1,2.888,2.635
53,1.0428224802,1.042,1,2.815,2.567
54,1.0464901924,1.046,1,2.764,2.518
55,1.0471311808,1.047,1,2.755,2.51
56,1.0499999523,1.05,1,2.712,2.467
57,1.0539689064,1.053,2,2.649,2.4
58,1.0586885214,1.058,2,2.569,2.311
59,1.0637558699,1.063,2,2.475,2.193
60,1.0679229498,1.067,2,2.392,2.074
61,1.0707820654,1.07,2,2.332,1.968
62,1.072488904,1.072,2,2.296,1.894
63,1.0737638474,1.073,2,2.269,1.834
64,1.0746918917,1.074,2,2.251,1.785
65,1.0756157637,1.075,2,2.236,1.734
66,1.076371789,1.076,2,2.227,1.692
67,1.0770540237,1.076,2,2.223,1.656
68,1.0777449608,1.077,2,2.221,1.622
69,1.0784164667,1.078,2,2.225,1.594
70,1.0790934563,1.078,2,2.231,1.57
71,1.0797916651,1.079,2,2.243,1.553
72,1.0805128813,1.08,2,2.25,1.533
73,1.0815854073,1.081,2,2.228,1.481
74,1.0820640326,1.081,2,2.2,1.442
75,1.0827133656,1.082,3,2.138,1.37
76,1.0835273266,1.083,3,2.046,1.268
77,1.08441782,1.084,3,1.931,1.144
78,1.0851459503,1.084,3,1.829,1.035
79,1.0857653618,1.085,3,1.736,0.937
80,1.086370945,1.086,3,1.64,0.835
81,1.0869936943,1.086,3,1.535,0.725
82,1.0875716209,1.087,3,1.431,0.616
83,1.0880992413,1.087,3,1.331,0.51
84,1.0886265039,1.088,3,1.224,0.397
85,1.089078784,1.088,3,1.125,0.293
86,1.0895236731,1.089,3,1.022,0.184
87,1.0899443626,1.089,3,0.918,0.073
88,1.0903204679,1.09,3,0.818,-0.033
89,1.09068048,1.09,3,0.716,-0.141
90,1.0910036564,1.09,3,0.617,-0.246
91,1.0913221836,1.091,3,0.513,-0.357
92,1.0916085243,1.091,3,0.413,-0.464
93,1.0918664932,1.091,3,0.316,-0.568
94,1.0921139717,1.091,3,0.217,-0.674
95,1.0923427343,1.092,3,0.12,-0.779
96,1.0925577879,1.092,3,0.023,-0.884
97,1.092753768,1.092,3,-0.071,-0.985
98,1.0929327011,1.092,3,-0.161,-1.084
99,1.0931042433,1.092,3,-0.254,-1.185
100,1.093265295,1.093,3,-0.343,-1.283
101,1.0934240818,1.093,3,-0.427,-1.374
102,1.0936130285,1.093,3,-0.499,-1.452
103,1.0936932564,1.093,3,-0.457,-1.406
104,1.0937947035,1.093,3,-0.38,-1.321
105,1.0938128233,1.093,3,-0.362,-1.301
106,1.0938507318,1.093,3,-0.391,-1.332
107,1.0939885378,1.093,3,-0.492,-1.443
108,1.0941182375,1.093,3,-0.587,-1.548
109,1.0942453146,1.093,3,-0.685,-1.656
110,1.0943599939,1.094,3,-0.777,-1.759
111,1.0944703817,1.094,3,-0.872,-1.865
112,1.0945718288,1.094,3,-0.965,-1.969
113,1.0946655273,1.094,3,-1.057,-2.072
114,1.0947539806,1.094,3,-1.148,-2.175
115,1.094835639,1.094,3,-1.237,-2.276
116,1.0949109793,1.094,3,-1.325,-2.376
117,1.0949823856,1.094,3,-1.413,-2.477
118,1.095048666,1.094,3,-1.499,-2.578
119,1.0951092243,1.094,3,-1.583,-2.676
120,1.0951670408,1.094,3,-1.666,-2.775
121,1.0952197313,1.094,3,-1.747,-2.871
122,1.09526968,1.095,3,-1.827,-2.968
123,1.0953164101,1.095,3,-1.907,-3.065
124,1.0953600407,1.095,3,-1.986,-3.161
125,1.0954107046,1.095,3,-2.081,-3.279
126,1.0954562426,1.095,3,-2.169,-3.391
127,1.0954992771,1.095,3,-2.256,-3.505
128,1.0955398083,1.095,3,-2.343,-3.621
129,1.0955759287,1.095,3,-2.422,-3.729
130,1.0956103802,1.095,3,-2.499,-3.839
131,1.0956431627,1.095,3,-2.576,-3.948
132,1.0956808329,1.095,3,-2.663,-4.074
133,1.0956808329,1.095,4,0.232,-0.542
134,1.0958762169,1.095,4,0.205,-0.575
135,1.096072197,1.095,4,0.195,-0.587
136,1.0962586403,1.095,4,0.186,-0.596
137,1.0964566469,1.096,4,0.178,-0.604
138,1.096655488,1.096,4,0.17,-0.61
139,1.096855402,1.096,4,0.163,-0.615
140,1.0970513821,1.096,4,0.156,-0.62
141,1.0972473621,1.096,4,0.149,-0.625
142,1.0974458456,1.097,4,0.142,-0.63
143,1.0976278782,1.097,4,0.136,-0.634
144,1.0978207588,1.097,4,0.129,-0.639
145,1.0980036259,1.097,4,0.123,-0.644
146,1.0981856585,1.097,4,0.116,-0.648
147,1.0983823538,1.098,4,0.11,-0.653
148,1.0984886885,1.098,4,0.106,-0.656
149,1.0985460281,1.098,4,0.104,-0.657
150,1.0987244844,1.098,4,0.099,-0.662
151,1.0989001989,1.098,4,0.093,-0.666
152,1.0990823507,1.098,4,0.087,-0.671
153,1.0992600918,1.098,4,0.082,-0.676
154,1.099439621,1.099,4,0.076,-0.681
155,1.0996245146,1.099,4,0.07,-0.687
156,1.0997951031,1.099,4,0.064,-0.692
157,1.0998122692,1.099,4,0.064,-0.693
158,1.099922657,1.099,4,0.06,-0.696
159,1.1000282764,1.099,4,0.057,-0.7
160,1.1001088619,1.099,4,0.054,-0.703
161,1.1002995968,1.1,4,0.048,-0.711
162,1.10049963,1.1,4,0.04,-0.721
163,1.1006894112,1.1,4,0.033,-0.73
164,1.1008799076,1.1,4,0.025,-0.741
165,1.1010713577,1.1,4,0.016,-0.753
166,1.1012644768,1.101,4,0.006,-0.766
167,1.1014623642,1.101,4,-0.004,-0.78
168,1.1016538143,1.101,4,-0.004,-0.776
169,1.1018527746,1.101,4,-0.024,-0.806
170,1.1020485163,1.101,4,-0.059,-0.858
171,1.102212429,1.102,4,-0.129,-0.951
172,1.1022713184,1.102,4,-0.205,-1.046
173,1.1022911072,1.102,4,-0.284,-1.142
174,1.1022987366,1.102,4,-0.367,-1.239
175,1.1022992134,1.102,7,-0.375,-1.249
176,1.1023006439,1.102,7,-0.406,-1.285
177,1.102304697,1.102,7,-0.504,-1.397
178,1.1023080349,1.102,7,-0.576,-1.478
179,1.1023113728,1.102,7,-0.632,-1.541
180,1.1023162603,1.102,7,-0.626,-1.533
181,1.1023254395,1.102,7,-0.564,-1.463
182,1.1023434401,1.102,7,-0.556,-1.455
183,1.1024236679,1.102,7,-0.59,-1.493
184,1.1024749279,1.102,7,-0.666,-1.58
185,1.1025313139,1.102,7,-0.788,-1.719
186,1.1025844812,1.102,7,-0.915,-1.864
187,1.1026325226,1.102,7,-1.019,-1.982
188,1.1026750803,1.102,7,-1.118,-2.095
189,1.1027128696,1.102,7,-1.214,-2.205
190,1.1027462482,1.102,7,-1.307,-2.311
191,1.1027760506,1.102,7,-1.398,-2.416
192,1.1028022766,1.102,7,-1.487,-2.52
193,1.1028263569,1.102,7,-1.575,-2.623
194,1.1028487682,1.102,7,-1.662,-2.727
195,1.1028697491,1.102,7,-1.749,-2.831
196,1.102889657,1.102,7,-1.835,-2.934
197,1.1029076576,1.102,7,-1.919,-3.036
198,1.1029241085,1.102,7,-1.998,-3.134
199,1.1029407978,1.102,7,-2.077,-3.232
200,1.1029573679,1.102,7,-2.155,-3.329
201,1.102973938,1.102,7,-2.232,-3.427
202,1.1029900312,1.102,7,-2.31,-3.529
203,1.1030040979,1.102,7,-2.392,-3.642
204,1.1030144691,1.102,7,-2.467,-3.746
205,1.1030253172,1.102,7,-2.554,-3.87
206,1.1030322313,1.102,7,-2.616,-3.961
207,1.1030399799,1.102,7,-2.715,-4.111
208,1.1030429602,1.102,7,-2.863,-4.348
209,1.1030436754,1.102,7,-2.877,-4.371
210,1.1030439138,1.102,7,-2.877,-4.372
