,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,17.114,13.033
1,0.0942581818,0.094,1,16.579,12.703
2,0.0999553651,0.1,1,15.904,12.182
3,0.1198660806,0.12,1,14.405,11.347
4,0.139776811,0.14,1,13.538,10.837
5,0.159687534,0.16,1,12.951,10.455
6,0.199508965,0.199,1,12.142,9.883
7,0.2492858022,0.249,1,11.47,9.363
8,0.2990626097,0.299,1,10.967,8.954
9,0.3115486503,0.311,1,10.844,8.851
10,0.3488393724,0.349,1,10.498,8.558
11,0.3783630431,0.378,1,10.203,8.323
12,0.3986161947,0.398,1,10.014,8.172
13,0.4119751155,0.412,1,9.868,8.052
14,0.4483930469,0.448,1,9.519,7.738
15,0.482816875,0.483,1,9.024,7.412
16,0.4981698394,0.498,1,8.834,7.281
17,0.5103121996,0.51,1,8.672,7.165
18,0.5479466915,0.548,1,8.2,6.828
19,0.5674040318,0.567,1,7.941,6.649
20,0.5977234244,0.597,1,7.554,6.377
21,0.647500217,0.647,1,6.951,5.939
22,0.6553481221,0.655,1,6.865,5.874
23,0.6972770691,0.697,1,6.436,5.545
24,0.6974213719,0.697,1,6.435,5.544
25,0.7362335324,0.736,1,6.08,5.266
26,0.7471474409,0.747,1,5.986,5.191
27,0.7705503106,0.77,1,5.797,5.037
28,0.7970178127,0.797,1,5.591,4.868
29,0.799975872,0.8,1,5.569,4.849
30,0.8317145705,0.831,1,5.333,4.65
31,0.8468881845,0.846,1,5.223,4.557
32,0.8560895324,0.856,1,5.157,4.5
33,0.8860635161,0.885,1,4.946,4.318
34,0.8967584372,0.896,1,4.872,4.254
35,0.8977232575,0.897,1,4.866,4.248
36,0.9197030663,0.919,1,4.714,4.114
37,0.9408220053,0.94,1,4.569,3.987
38,0.946628809,0.946,1,4.529,3.952
39,0.9597992301,0.959,1,4.439,3.872
40,0.9775829315,0.977,1,4.317,3.765
41,0.9944380522,0.994,1,4.201,3.663
42,0.9964991212,0.996,1,4.187,3.65
43,1.0192209482,1.019,1,4.032,3.513
44,1.0422295332,1.042,1,3.874,3.373
45,1.0463694334,1.046,1,3.845,3.348
46,1.062453866,1.062,1,3.735,3.251
47,1.0805865526,1.08,1,3.612,3.142
48,1.0962398052,1.095,1,3.507,3.048
49,1.1007012129,1.1,1,3.477,3.021
50,1.1134763956,1.113,1,3.393,2.945
51,1.1241589785,1.123,1,3.324,2.881
52,1.133087039,1.132,1,3.27,2.829
53,1.1406154633,1.14,1,3.226,2.787
54,1.144982934,1.144,1,3.201,2.763
55,1.146110177,1.145,1,3.188,2.752
56,1.1514508724,1.151,1,3.153,2.717
57,1.1685279608,1.168,1,3.035,2.604
58,1.182169795,1.181,1,2.919,2.502
59,1.189994812,1.189,1,2.776,2.395
60,1.1959805489,1.195,1,2.721,2.336
61,1.2042375803,1.204,2,2.645,2.241
