,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,17.135,13.057
1,0.0949666053,0.095,1,16.611,12.706
2,0.1000000015,0.1,1,16.017,12.271
3,0.1199999899,0.12,1,14.53,11.392
4,0.1400000006,0.14,1,13.648,10.876
5,0.1599999964,0.16,1,13.048,10.491
6,0.1999999881,0.2,1,12.223,9.912
7,0.25,0.25,1,11.53,9.381
8,0.3000000119,0.3,1,11.013,8.962
9,0.3499999642,0.35,1,10.549,8.573
10,0.3999999762,0.4,1,10.057,8.182
11,0.4499999881,0.45,1,9.545,7.748
12,0.4999999702,0.5,1,8.858,7.283
13,0.5500000119,0.55,1,8.213,6.824
14,0.5962290764,0.596,1,7.605,6.401
15,0.5999999642,0.6,1,7.558,6.367
16,0.6499999166,0.65,1,6.936,5.917
17,0.6829880476,0.683,1,6.578,5.645
18,0.6999999881,0.7,1,6.406,5.512
19,0.7094821334,0.71,1,6.314,5.44
20,0.7411704063,0.741,1,6.019,5.208
21,0.7481513023,0.748,1,5.957,5.158
22,0.7575767636,0.758,1,5.877,5.092
23,0.7837695479,0.784,1,5.659,4.913
24,0.796302557,0.796,1,5.558,4.83
25,0.8108134866,0.81,1,5.442,4.732
26,0.83584553,0.835,1,5.246,4.566
27,0.8444538713,0.844,1,5.18,4.509
28,0.8610978127,0.86,1,5.053,4.399
29,0.8786856532,0.878,1,4.92,4.283
30,0.8926051259,0.892,1,4.815,4.191
31,0.9091628194,0.908,1,4.69,4.08
32,0.9359439611,0.935,1,4.486,3.898
33,0.9407564402,0.94,1,4.449,3.865
34,0.9439198375,0.943,1,4.425,3.843
35,0.9675953984,0.967,1,4.24,3.678
36,0.9885782003,0.988,1,4.074,3.528
37,0.9889077544,0.989,1,4.072,3.525
38,1.0068789721,1.007,1,3.929,3.396
39,1.023350358,1.023,1,3.799,3.276
40,1.0370589495,1.036,1,3.69,3.174
41,1.0445133448,1.044,1,3.631,3.119
42,1.0579314232,1.057,1,3.515,3.01
43,1.0694754124,1.069,1,3.412,2.911
44,1.0720063448,1.071,1,3.388,2.889
45,1.0734274387,1.073,1,3.375,2.876
46,1.0820996761,1.081,1,3.292,2.795
47,1.0852103233,1.084,1,3.261,2.764
48,1.0879487991,1.087,1,3.233,2.736
49,1.0932915211,1.092,1,3.174,2.675
50,1.0943678617,1.093,1,3.161,2.662
51,1.0968266726,1.096,2,3.133,2.634
52,1.1024147272,1.101,2,3.074,2.571
53,1.1071956158,1.106,2,3.024,2.516
54,1.1143991947,1.113,2,2.946,2.429
55,1.1201374531,1.119,2,2.882,2.352
56,1.1267867088,1.126,2,2.808,2.254
57,1.1317819357,1.131,2,2.763,2.176
58,1.133361578,1.132,2,2.755,2.154
59,1.1342266798,1.133,2,2.752,2.142
60,1.1368005276,1.136,2,2.768,2.122
61,1.1387526989,1.138,2,2.806,2.125
62,1.1403627396,1.139,2,2.86,2.143
63,1.1415430307,1.141,2,2.908,2.163
64,1.1427052021,1.142,2,2.939,2.167
65,1.1444314718,1.144,2,2.939,2.134
66,1.1459598541,1.145,2,2.886,2.061
67,1.1466031075,1.146,2,2.854,2.023
68,1.147523284,1.147,3,2.799,1.96
69,1.1489076614,1.148,3,2.707,1.859
70,1.1502255201,1.149,3,2.608,1.752
71,1.151591301,1.151,3,2.496,1.631
72,1.1529278755,1.152,3,2.375,1.504
73,1.1540482044,1.153,3,2.266,1.388
74,1.1551421881,1.154,3,2.15,1.266
75,1.1561411619,1.155,3,2.036,1.144
76,1.1570525169,1.156,3,1.923,1.024
77,1.1578366756,1.157,3,1.818,0.911
78,1.1585906744,1.158,3,1.708,0.793
79,1.1592673063,1.158,3,1.6,0.677
80,1.1599107981,1.159,3,1.488,0.557
81,1.1604642868,1.16,3,1.384,0.445
82,1.160982728,1.16,3,1.279,0.33
