,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,16.982,12.967
1,0.0939213708,0.094,1,16.456,12.638
2,0.0997672752,0.1,1,15.732,12.097
3,0.1193018109,0.119,1,14.255,11.299
4,0.138836354,0.139,1,13.406,10.796
5,0.1583708972,0.158,1,12.837,10.421
6,0.1974399686,0.197,1,12.059,9.859
7,0.2462763339,0.246,1,11.398,9.341
8,0.2951126993,0.295,1,10.898,8.931
9,0.3389808536,0.339,1,10.495,8.59
10,0.3439490199,0.344,1,10.453,8.554
11,0.3927853703,0.392,1,9.985,8.173
12,0.4416217804,0.441,1,9.507,7.75
13,0.4522214234,0.452,1,9.347,7.647
14,0.4904580712,0.49,1,8.838,7.303
15,0.5146118402,0.514,1,8.521,7.075
16,0.5392944813,0.539,1,8.212,6.853
17,0.5429827571,0.542,1,8.162,6.818
18,0.5881307721,0.587,1,7.567,6.399
19,0.6369671226,0.637,1,6.969,5.962
20,0.6530812979,0.653,1,6.789,5.826
21,0.6858035326,0.685,1,6.454,5.565
22,0.6869046092,0.687,1,6.443,5.557
23,0.718852818,0.719,1,6.141,5.319
24,0.7351275086,0.735,1,5.995,5.203
25,0.746512711,0.746,1,5.9,5.125
26,0.7717454433,0.771,1,5.692,4.955
27,0.7844514847,0.784,1,5.59,4.871
28,0.8036338687,0.803,1,5.439,4.744
29,0.827758491,0.827,1,5.254,4.587
30,0.8337754607,0.833,1,5.208,4.547
31,0.8540053964,0.853,1,5.057,4.416
32,0.8771559,0.876,1,4.885,4.266
33,0.8830994368,0.882,1,4.841,4.227
34,0.8986740708,0.898,1,4.726,4.126
35,0.9156566858,0.915,1,4.6,4.014
36,0.9317846298,0.931,1,4.48,3.908
37,0.9324234128,0.931,1,4.475,3.904
38,0.9460591078,0.945,1,4.373,3.813
39,0.9598938823,0.959,1,4.269,3.721
40,0.9817473888,0.981,1,4.103,3.572
41,0.9970624447,0.996,1,3.985,3.467
42,1.0144885778,1.014,1,3.85,3.346
43,1.030097723,1.029,1,3.729,3.237
44,1.0310713053,1.03,1,3.721,3.23
45,1.0446770191,1.044,1,3.617,3.135
46,1.058480382,1.057,1,3.508,3.036
47,1.0700829029,1.069,1,3.412,2.948
48,1.079588294,1.078,1,3.33,2.871
49,1.0803953409,1.079,1,3.323,2.865
50,1.0851290226,1.084,1,3.283,2.827
51,1.0896490812,1.089,1,3.244,2.789
52,1.0931595564,1.092,1,3.21,2.756
53,1.0985258818,1.097,1,3.153,2.701
54,1.1034597158,1.102,1,3.097,2.646
55,1.1065961123,1.105,1,3.055,2.604
56,1.109389782,1.108,2,3.026,2.575
57,1.1157263517,1.114,2,2.965,2.511
58,1.1238833666,1.123,2,2.885,2.424
59,1.1297193766,1.129,2,2.823,2.354
60,1.1308723688,1.13,2,2.811,2.34
61,1.1409938335,1.14,2,2.699,2.202
62,1.1486116648,1.147,2,2.617,2.082
63,1.1533402205,1.152,2,2.585,2.006
64,1.1564443111,1.155,2,2.597,1.974
65,1.1585992575,1.157,2,2.635,1.973
66,1.1602139473,1.159,2,2.67,1.976
67,1.1615328789,1.16,2,2.703,1.981
68,1.1624928713,1.161,2,2.73,1.987
69,1.1634322405,1.162,2,2.753,1.989
70,1.164817214,1.164,2,2.753,1.963
71,1.1660331488,1.165,2,2.723,1.916
72,1.1665421724,1.165,2,2.702,1.889
73,1.1672953367,1.166,3,2.66,1.841
74,1.1689916849,1.168,3,2.553,1.722
75,1.1703709364,1.169,3,2.453,1.614
76,1.1716831923,1.17,3,2.35,1.504
77,1.1728899479,1.172,3,2.248,1.395
78,1.1740968227,1.173,3,2.138,1.278
79,1.1751965284,1.174,3,2.03,1.163
80,1.1761341095,1.175,3,1.93,1.058
81,1.1770538092,1.176,3,1.824,0.946
82,1.177895546,1.177,3,1.72,0.834
83,1.1786714792,1.177,3,1.616,0.724
84,1.179043293,1.178,3,1.563,0.666
85,1.1794881821,1.178,3,1.504,0.603
86,1.1801762581,1.179,3,1.405,0.497
87,1.1808350086,1.18,3,1.303,0.386
88,1.1814588308,1.18,3,1.198,0.273
89,1.1820166111,1.181,3,1.097,0.164
90,1.182520628,1.181,3,0.999,0.057
91,1.1829996109,1.182,3,0.9,-0.051
92,1.1834353209,1.182,3,0.804,-0.156
93,1.1838371754,1.183,3,0.709,-0.26
94,1.1842191219,1.183,3,0.614,-0.366
95,1.1845710278,1.183,3,0.522,-0.467
96,1.1849261522,1.184,3,0.432,-0.567
97,1.1854150295,1.184,3,0.349,-0.659
98,1.1856375933,1.185,3,0.384,-0.619
99,1.1858489513,1.185,3,0.467,-0.524
100,1.1859045029,1.185,3,0.488,-0.501
101,1.1862096786,1.185,3,0.388,-0.611
102,1.1864997149,1.185,3,0.295,-0.716
103,1.1867818832,1.186,3,0.2,-0.823
104,1.1870353222,1.186,3,0.11,-0.924
105,1.1872786283,1.186,3,0.017,-1.028
106,1.1875003576,1.186,3,-0.073,-1.131
107,1.1877090931,1.187,3,-0.164,-1.234
108,1.1878970861,1.187,3,-0.25,-1.333
109,1.1880707741,1.187,3,-0.336,-1.432
110,1.1882325411,1.187,3,-0.421,-1.531
111,1.1883831024,1.187,3,-0.506,-1.63
112,1.1885242462,1.187,3,-0.59,-1.729
113,1.1886516809,1.188,3,-0.668,-1.823
114,1.1887722015,1.188,3,-0.748,-1.919
115,1.1888792515,1.188,3,-0.823,-2.011
116,1.1889823675,1.188,3,-0.901,-2.106
117,1.1890755892,1.188,3,-0.975,-2.197
118,1.1891630888,1.188,3,-1.046,-2.287
119,1.1892468929,1.188,3,-1.118,-2.38
120,1.1893215179,1.188,3,-1.186,-2.468
121,1.1893936396,1.188,3,-1.256,-2.558
122,1.1894595623,1.188,3,-1.322,-2.645
123,1.1895214319,1.188,3,-1.385,-2.732
124,1.1895805597,1.189,3,-1.45,-2.819
125,1.1896470785,1.189,3,-1.526,-2.924
126,1.1896977425,1.189,3,-1.587,-3.009
