,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,15.274,12.129
1,0.0979223326,0.098,1,14.13,11.575
2,0.1000000089,0.1,1,13.869,11.435
3,0.1199999973,0.12,1,12.748,10.712
4,0.1302858293,0.13,1,12.424,10.469
5,0.1400000006,0.14,1,12.143,10.256
6,0.1599999964,0.16,1,11.711,9.91
7,0.2000000179,0.2,1,11.083,9.367
8,0.25,0.25,1,10.447,8.839
9,0.3000000417,0.3,1,9.95,8.425
10,0.349999994,0.35,1,9.569,8.091
11,0.3606402576,0.361,1,9.475,8.011
12,0.4000000358,0.4,1,9.151,7.74
13,0.4500000179,0.45,1,8.631,7.328
14,0.5,0.5,1,8.027,6.872
15,0.5500000715,0.55,1,7.429,6.408
16,0.5600837469,0.56,1,7.315,6.318
17,0.6000000238,0.6,1,6.895,5.98
18,0.6372025013,0.637,1,6.519,5.677
19,0.6499999762,0.65,1,6.398,5.579
20,0.6561020613,0.656,1,6.34,5.532
21,0.6840603352,0.684,1,6.086,5.327
22,0.6999999881,0.7,1,5.947,5.213
23,0.7221821547,0.722,1,5.758,5.057
24,0.7477904558,0.748,1,5.545,4.881
25,0.75,0.75,1,5.527,4.866
26,0.7536256313,0.754,1,5.497,4.84
27,0.7806544304,0.781,1,5.278,4.652
28,0.8000000715,0.8,1,5.122,4.516
29,0.8126291037,0.812,1,5.02,4.429
30,0.8402181268,0.84,1,4.797,4.236
31,0.8500000238,0.85,1,4.718,4.168
32,0.8694437146,0.869,1,4.561,4.033
33,0.8918895721,0.891,1,4.378,3.875
34,0.8999999762,0.899,1,4.31,3.816
35,0.9125154614,0.912,1,4.205,3.727
36,0.9312944412,0.931,1,4.044,3.59
37,0.9474210739,0.947,1,3.9,3.468
38,0.9499999881,0.95,1,3.876,3.448
39,0.9613087177,0.961,1,3.773,3.363
40,0.9747563004,0.975,1,3.647,3.258
41,0.9874227047,0.987,1,3.525,3.158
42,0.9999168515,1.0,1,3.402,3.058
43,1.0,1.0,1,3.401,3.057
44,1.0078827143,1.008,1,3.323,2.993
45,1.0190718174,1.019,1,3.207,2.898
46,1.0286656618,1.028,1,3.101,2.81
47,1.0413798094,1.041,1,2.95,2.681
48,1.043076992,1.043,1,2.929,2.662
49,1.0475841761,1.047,1,2.869,2.607
50,1.0499999523,1.05,1,2.838,2.578
51,1.0521428585,1.052,1,2.809,2.55
52,1.0538865328,1.053,1,2.784,2.527
53,1.056183815,1.056,1,2.75,2.492
54,1.0610375404,1.061,2,2.679,2.419
55,1.0662480593,1.066,2,2.598,2.331
56,1.0718581676,1.071,2,2.504,2.217
57,1.0764837265,1.076,2,2.419,2.102
58,1.0796643496,1.079,2,2.357,2.001
59,1.0815657377,1.081,2,2.319,1.93
60,1.0829871893,1.082,2,2.291,1.87
61,1.0840226412,1.083,2,2.272,1.821
62,1.08505404,1.084,2,2.255,1.768
