,Mini,Mass,label,Vmag,Imag
0,0.090000011,0.09,1,16.687,12.83
1,0.0905197933,0.091,1,16.614,12.779
2,0.0994170234,0.099,1,15.408,11.954
3,0.1182510555,0.118,1,13.993,11.219
4,0.1370850801,0.137,1,13.189,10.73
5,0.1559191346,0.156,1,12.651,10.364
6,0.1935872138,0.193,1,11.924,9.824
7,0.2406722903,0.24,1,11.292,9.321
8,0.2877573967,0.287,1,10.805,8.918
9,0.3219508231,0.321,1,10.491,8.65
10,0.3348424733,0.334,1,10.38,8.555
11,0.3819275498,0.381,1,9.958,8.187
12,0.4290127158,0.428,1,9.47,7.79
13,0.4760977626,0.475,1,8.873,7.366
14,0.523182869,0.522,1,8.285,6.935
15,0.5702679157,0.569,1,7.655,6.49
16,0.5708552599,0.57,1,7.647,6.484
17,0.6173529625,0.617,1,7.079,6.066
18,0.6644381285,0.664,1,6.575,5.677
19,0.6648108363,0.664,1,6.571,5.674
20,0.7026827931,0.702,1,6.211,5.39
21,0.7127447128,0.712,1,6.12,5.317
22,0.7358635068,0.735,1,5.923,5.159
23,0.7610512972,0.761,1,5.718,4.992
24,0.7641999722,0.764,1,5.693,4.971
25,0.7951180339,0.794,1,5.454,4.77
26,0.8093579412,0.809,1,5.346,4.679
27,0.8188736439,0.818,1,5.275,4.618
28,0.8481382132,0.847,1,5.06,4.432
29,0.8576644659,0.857,1,4.991,4.371
30,0.859534502,0.859,1,4.977,4.36
31,0.8811541796,0.88,1,4.821,4.223
32,0.9019359946,0.901,1,4.671,4.091
33,0.9059710503,0.905,1,4.642,4.066
34,0.9205956459,0.919,1,4.536,3.974
35,0.9381216764,0.937,1,4.41,3.863
36,0.9542776346,0.953,1,4.294,3.761
37,0.9794130921,0.979,1,4.112,3.601
38,1.0023317337,1.002,1,3.943,3.453
39,1.002584219,1.002,1,3.941,3.452
40,1.0224568844,1.022,1,3.793,3.323
41,1.0405455828,1.039,1,3.658,3.205
42,1.0508908033,1.05,1,3.58,3.137
43,1.0611428022,1.06,1,3.504,3.071
44,1.0767165422,1.075,1,3.387,2.968
45,1.0897778273,1.088,1,3.286,2.878
46,1.0991973877,1.098,1,3.21,2.81
47,1.1057116985,1.104,1,3.165,2.767
48,1.1185584068,1.117,1,3.074,2.678
49,1.1219780445,1.121,1,3.049,2.654
50,1.1272411346,1.126,1,3.003,2.611
51,1.1348353624,1.133,1,2.932,2.545
52,1.1413909197,1.14,1,2.855,2.479
53,1.1453698874,1.144,1,2.769,2.412
