,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,16.416,12.617
1,0.0971730947,0.097,1,15.369,11.977
2,0.1000000015,0.1,1,14.99,11.803
3,0.1098188534,0.11,1,14.243,11.414
4,0.1199999973,0.12,1,13.593,11.051
5,0.1400000006,0.14,1,12.84,10.564
6,0.1599999964,0.16,1,12.336,10.201
7,0.2000000179,0.2,1,11.633,9.656
8,0.25,0.25,1,11.013,9.146
9,0.3000000417,0.3,1,10.529,8.738
10,0.349999994,0.35,1,10.117,8.362
11,0.400000006,0.4,1,9.654,7.975
12,0.4500000477,0.45,1,9.053,7.534
13,0.5,0.5,1,8.452,7.08
14,0.5500000715,0.55,1,7.759,6.588
15,0.6000000238,0.6,1,7.142,6.13
16,0.6028091311,0.603,1,7.109,6.105
17,0.6499999762,0.65,1,6.595,5.705
18,0.6523935199,0.652,1,6.571,5.686
19,0.6840244532,0.684,1,6.261,5.44
20,0.6999999881,0.7,1,6.113,5.321
21,0.7168025374,0.717,1,5.966,5.202
22,0.7462571859,0.746,1,5.716,4.999
23,0.75,0.75,1,5.684,4.974
24,0.7685235143,0.768,1,5.535,4.847
25,0.7965358496,0.796,1,5.313,4.657
26,0.8000000119,0.8,1,5.286,4.634
27,0.8003880382,0.8,1,5.283,4.632
28,0.8316403627,0.831,1,5.04,4.42
29,0.8500000238,0.85,1,4.897,4.295
30,0.8619115949,0.861,1,4.805,4.215
31,0.8882674575,0.888,1,4.601,4.035
32,0.8999999762,0.899,1,4.508,3.953
33,0.9104962349,0.91,1,4.427,3.882
34,0.9307639599,0.93,1,4.266,3.74
35,0.9491707087,0.949,1,4.117,3.609
36,0.9499999881,0.95,1,4.11,3.602
37,0.963684082,0.963,1,3.997,3.504
38,0.9812155366,0.981,1,3.849,3.374
39,0.9969195127,0.997,1,3.715,3.255
40,1.0,1.0,1,3.688,3.232
41,1.0020890236,1.002,1,3.671,3.216
42,1.018357873,1.018,1,3.531,3.093
43,1.0320241451,1.032,1,3.41,2.985
44,1.0434888601,1.043,1,3.301,2.886
45,1.0499999523,1.05,1,3.237,2.827
46,1.0561288595,1.056,1,3.175,2.771
47,1.0586016178,1.058,1,3.149,2.747
48,1.063912034,1.063,1,3.09,2.692
49,1.0722770691,1.072,1,2.994,2.598
50,1.0802382231,1.08,1,2.899,2.502
51,1.0854369402,1.085,1,2.834,2.433
52,1.0891079903,1.088,1,2.785,2.377
53,1.0953001976,1.095,2,2.703,2.279
54,1.1000000238,1.099,2,2.636,2.188
55,1.1017538309,1.101,2,2.611,2.155
56,1.1058654785,1.105,2,2.552,2.062
57,1.1088876724,1.108,2,2.514,1.988
58,1.1106928587,1.11,2,2.499,1.944
59,1.11211133,1.111,2,2.497,1.913
60,1.1132001877,1.113,2,2.503,1.894
61,1.1143823862,1.114,2,2.522,1.883
62,1.11541152,1.115,2,2.544,1.878
63,1.1163059473,1.116,2,2.567,1.877
64,1.1171228886,1.116,2,2.583,1.871
65,1.1178923845,1.117,2,2.594,1.862
66,1.1186540127,1.118,2,2.588,1.841
67,1.119612813,1.119,2,2.569,1.804
68,1.1207411289,1.12,2,2.538,1.753
69,1.1208794117,1.12,2,2.534,1.747
70,1.1210768223,1.12,2,2.52,1.731
71,1.1224534512,1.122,3,2.416,1.613
72,1.1235979795,1.123,3,2.317,1.505
73,1.1246669292,1.124,3,2.214,1.395
74,1.1257437468,1.125,3,2.103,1.276
75,1.1267315149,1.126,3,1.992,1.159
76,1.1275769472,1.127,3,1.89,1.052
77,1.1284663677,1.128,3,1.777,0.931
78,1.1292344332,1.129,3,1.671,0.819
79,1.129958868,1.129,3,1.562,0.704
80,1.1306049824,1.13,3,1.458,0.593
81,1.1312327385,1.131,3,1.349,0.477
82,1.1317763329,1.131,3,1.246,0.367
83,1.1323145628,1.132,3,1.136,0.249
84,1.1327744722,1.132,3,1.036,0.141
85,1.1332191229,1.132,3,0.931,0.028
86,1.1336306334,1.133,3,0.827,-0.085
87,1.1340004206,1.133,3,0.726,-0.195
88,1.1343529224,1.134,3,0.623,-0.307
89,1.1346698999,1.134,3,0.523,-0.417
90,1.134978652,1.134,3,0.421,-0.529
91,1.1352545023,1.135,3,0.325,-0.635
92,1.1355276108,1.135,3,0.229,-0.741
93,1.1358007193,1.135,3,0.144,-0.834
94,1.1360713243,1.135,3,0.075,-0.91
95,1.1361603737,1.135,3,0.086,-0.898
96,1.1363360882,1.136,3,0.174,-0.799
97,1.1364107132,1.136,3,0.218,-0.749
98,1.1365127563,1.136,3,0.171,-0.801
99,1.1367242336,1.136,3,0.074,-0.909
100,1.1369262934,1.136,3,-0.02,-1.013
101,1.137121439,1.136,3,-0.116,-1.12
102,1.1372958422,1.137,3,-0.205,-1.22
103,1.1374614239,1.137,3,-0.296,-1.323
104,1.137614131,1.137,3,-0.386,-1.425
105,1.1377543211,1.137,3,-0.475,-1.526
106,1.137883544,1.137,3,-0.562,-1.626
107,1.1380044222,1.137,3,-0.649,-1.726
108,1.1381138563,1.137,3,-0.732,-1.822
109,1.1382175684,1.137,3,-0.816,-1.92
110,1.1383128166,1.138,3,-0.899,-2.016
111,1.1384017467,1.138,3,-0.981,-2.113
