,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,16.891,12.925
1,0.0927118436,0.093,1,16.52,12.695
2,0.0996596217,0.1,1,15.632,12.052
3,0.1109087989,0.111,1,14.727,11.569
4,0.118978858,0.119,1,14.17,11.273
5,0.1382980943,0.138,1,13.338,10.775
6,0.1576173306,0.157,1,12.777,10.402
7,0.1962558329,0.196,1,12.016,9.847
8,0.2445539236,0.244,1,11.363,9.332
9,0.2928520441,0.292,1,10.864,8.923
10,0.341150105,0.341,1,10.428,8.552
11,0.3894482255,0.389,1,9.976,8.176
12,0.437746346,0.437,1,9.493,7.761
13,0.4860444069,0.485,1,8.845,7.32
14,0.5343425274,0.534,1,8.229,6.874
15,0.5826405883,0.582,1,7.587,6.421
16,0.6295787096,0.629,1,7.01,5.999
17,0.6309386492,0.63,1,6.994,5.987
18,0.6433820724,0.643,1,6.853,5.881
19,0.6792368293,0.679,1,6.48,5.591
20,0.6795317531,0.679,1,6.477,5.589
21,0.7112908959,0.711,1,6.174,5.35
22,0.7282481194,0.728,1,6.021,5.227
23,0.7387595773,0.738,1,5.932,5.155
24,0.7637650371,0.763,1,5.723,4.984
25,0.7772594094,0.777,1,5.614,4.894
26,0.7954242826,0.795,1,5.469,4.773
27,0.8193977475,0.819,1,5.284,4.615
28,0.8262706995,0.825,1,5.231,4.57
29,0.8454996943,0.845,1,5.086,4.444
30,0.8685213923,0.867,1,4.913,4.293
31,0.87528193,0.874,1,4.862,4.249
32,0.8899492621,0.889,1,4.752,4.152
33,0.9068558812,0.906,1,4.626,4.04
34,0.9229128361,0.922,1,4.505,3.933
35,0.9242932796,0.923,1,4.494,3.923
36,0.9371370673,0.936,1,4.397,3.837
37,0.9509193301,0.95,1,4.292,3.744
38,0.9733045101,0.972,1,4.119,3.59
39,0.987983942,0.987,1,4.004,3.488
40,1.0053732395,1.004,1,3.867,3.365
41,1.0209497213,1.02,1,3.743,3.253
42,1.0223157406,1.021,1,3.732,3.243
43,1.0355075598,1.034,1,3.628,3.149
44,1.049287796,1.048,1,3.517,3.048
45,1.0608716011,1.06,1,3.419,2.958
46,1.0703622103,1.069,1,3.335,2.88
47,1.0713270903,1.07,1,3.326,2.872
48,1.0761122704,1.075,1,3.284,2.832
49,1.0808097124,1.08,1,3.242,2.792
50,1.0846556425,1.083,1,3.203,2.755
51,1.0905898809,1.089,1,3.139,2.692
52,1.0961042643,1.095,1,3.075,2.628
53,1.0996388197,1.098,1,3.027,2.58
54,1.1023244858,1.101,2,2.998,2.55
55,1.1083576679,1.107,2,2.937,2.484
56,1.1160129309,1.115,2,2.857,2.395
57,1.1203383207,1.119,2,2.809,2.338
58,1.1227558851,1.121,2,2.782,2.307
59,1.1311875582,1.13,2,2.685,2.184
60,1.1378046274,1.136,2,2.613,2.073
61,1.1420317888,1.141,2,2.585,2.002
62,1.1448572874,1.144,2,2.596,1.971
63,1.1468425989,1.146,2,2.63,1.968
64,1.148342967,1.147,2,2.663,1.969
65,1.1495767832,1.148,2,2.694,1.973
66,1.1504793167,1.149,2,2.72,1.978
67,1.151366353,1.15,2,2.741,1.979
68,1.1526808739,1.151,2,2.736,1.949
69,1.1538417339,1.152,2,2.703,1.9
70,1.1543294191,1.153,2,2.681,1.873
