,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,15.436,12.169
1,0.0980680287,0.098,1,14.273,11.616
2,0.1000000015,0.1,1,14.028,11.489
3,0.1200000048,0.12,1,12.873,10.764
4,0.1275693923,0.128,1,12.62,10.582
5,0.1400000006,0.14,1,12.251,10.305
6,0.1599999964,0.16,1,11.811,9.959
7,0.2000000179,0.2,1,11.17,9.421
8,0.25,0.25,1,10.573,8.9
9,0.3000000417,0.3,1,10.059,8.481
10,0.349999994,0.35,1,9.649,8.131
11,0.400000006,0.4,1,9.229,7.78
12,0.4500000179,0.45,1,8.71,7.367
13,0.5,0.5,1,8.09,6.903
14,0.5500000715,0.55,1,7.469,6.431
15,0.5674040318,0.567,1,7.27,6.274
16,0.6000000238,0.6,1,6.925,5.998
17,0.6389825344,0.639,1,6.525,5.678
18,0.6499999762,0.65,1,6.42,5.593
19,0.6581972241,0.658,1,6.342,5.53
20,0.6861745119,0.686,1,6.087,5.324
21,0.6999999881,0.7,1,5.966,5.225
22,0.7242966294,0.724,1,5.759,5.055
23,0.7499607205,0.75,1,5.546,4.879
24,0.75,0.75,1,5.546,4.878
25,0.755821228,0.756,1,5.498,4.838
26,0.7828583717,0.783,1,5.28,4.65
27,0.8000000119,0.8,1,5.142,4.53
28,0.8148056269,0.815,1,5.024,4.428
29,0.8423705101,0.842,1,4.802,4.236
30,0.8500000238,0.85,1,4.74,4.183
31,0.8715192676,0.871,1,4.568,4.034
32,0.8938959837,0.893,1,4.387,3.877
33,0.8999999762,0.899,1,4.336,3.833
34,0.9144681096,0.914,1,4.216,3.73
35,0.9331892133,0.933,1,4.056,3.593
36,0.9492654204,0.949,1,3.915,3.472
37,0.9500000477,0.95,1,3.908,3.466
38,0.9630769491,0.963,1,3.79,3.368
39,0.9764413834,0.976,1,3.666,3.265
40,0.9890277982,0.989,1,3.547,3.166
41,1.0,1.0,1,3.442,3.077
42,1.009324193,1.009,1,3.351,3.003
43,1.0204738379,1.02,1,3.238,2.909
44,1.0300334692,1.03,1,3.135,2.822
45,1.0427020788,1.042,1,2.987,2.694
46,1.044393301,1.044,1,2.967,2.677
47,1.0493174791,1.049,1,2.904,2.617
48,1.0499999523,1.05,1,2.895,2.609
49,1.0539526939,1.053,1,2.843,2.56
50,1.0558532476,1.055,1,2.816,2.535
51,1.0582059622,1.058,2,2.782,2.5
52,1.0631896257,1.063,2,2.711,2.426
53,1.0685589314,1.068,2,2.631,2.338
54,1.0743609667,1.074,2,2.538,2.227
55,1.0791614056,1.078,2,2.455,2.114
56,1.0824705362,1.082,2,2.394,2.018
57,1.0844521523,1.084,2,2.357,1.949
58,1.0859351158,1.085,2,2.33,1.89
59,1.0870163441,1.086,2,2.312,1.843
60,1.0880938768,1.087,2,2.296,1.793
61,1.0889767408,1.088,2,2.287,1.751
62,1.0897741318,1.089,2,2.281,1.715
63,1.09058249,1.09,2,2.282,1.683
64,1.0913689137,1.091,2,2.289,1.658
65,1.0921623707,1.091,2,2.305,1.642
66,1.0929814577,1.092,2,2.328,1.634
67,1.0938283205,1.093,2,2.345,1.623
68,1.0950891972,1.094,2,2.315,1.563
69,1.0956525803,1.095,2,2.284,1.521
