,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,15.594,12.21
1,0.0951717049,0.095,1,14.821,11.855
2,0.1000000089,0.1,1,14.183,11.542
3,0.1059250683,0.106,1,13.79,11.313
4,0.1199999899,0.12,1,12.988,10.814
5,0.1400000006,0.14,1,12.351,10.352
6,0.1599999964,0.16,1,11.905,10.004
7,0.2000000179,0.2,1,11.254,9.474
8,0.25,0.25,1,10.677,8.961
9,0.3000000417,0.3,1,10.183,8.548
10,0.3467973173,0.347,1,9.762,8.199
11,0.3499999642,0.35,1,9.735,8.176
12,0.4000000358,0.4,1,9.305,7.822
13,0.4500000179,0.45,1,8.789,7.408
14,0.5,0.5,1,8.165,6.943
15,0.5500000715,0.55,1,7.527,6.468
16,0.6000000238,0.6,1,6.978,6.036
17,0.6413956881,0.641,1,6.556,5.7
18,0.6499999762,0.65,1,6.474,5.634
19,0.665184617,0.665,1,6.332,5.52
20,0.69981426,0.7,1,6.026,5.273
21,0.6999999285,0.7,1,6.024,5.271
22,0.7039099932,0.704,1,5.991,5.244
23,0.7386839986,0.739,1,5.705,5.011
24,0.75,0.75,1,5.615,4.937
25,0.7699660063,0.77,1,5.459,4.803
26,0.8000000715,0.8,1,5.229,4.606
27,0.8315455914,0.831,1,4.99,4.4
28,0.8500000238,0.85,1,4.851,4.279
29,0.865111053,0.865,1,4.739,4.183
30,0.8962168694,0.896,1,4.507,3.983
31,0.8999999762,0.899,1,4.479,3.959
32,0.924251616,0.924,1,4.298,3.804
33,0.9480088949,0.947,1,4.118,3.651
34,0.9499999285,0.95,1,4.103,3.638
35,0.9680398703,0.968,1,3.965,3.522
36,0.9877877235,0.988,1,3.811,3.393
37,1.0,1.0,1,3.714,3.313
38,1.0131969452,1.013,1,3.608,3.228
39,1.0271371603,1.027,1,3.494,3.136
40,1.0407395363,1.04,1,3.38,3.046
41,1.0499999523,1.05,1,3.302,2.983
42,1.053108573,1.053,1,3.277,2.962
43,1.0631901026,1.063,1,3.195,2.896
44,1.0719959736,1.071,1,3.122,2.836
45,1.0795263052,1.079,1,3.061,2.784
46,1.0894778967,1.089,1,2.982,2.715
47,1.0908039808,1.09,1,2.972,2.707
48,1.0985853672,1.098,1,2.872,2.631
49,1.1000000238,1.099,1,2.846,2.611
50,1.1008461714,1.1,1,2.835,2.602
51,1.1010485888,1.1,1,2.832,2.6
52,1.1113368273,1.111,2,2.722,2.498
53,1.1272867918,1.127,2,2.544,2.32
54,1.139170289,1.138,2,2.398,2.16
55,1.1484826803,1.148,2,2.268,1.991
56,1.1499999762,1.149,2,2.245,1.957
57,1.1506371498,1.15,2,2.236,1.942
58,1.1531887054,1.153,2,2.2,1.872
59,1.1555655003,1.155,2,2.168,1.797
60,1.1572947502,1.157,2,2.148,1.737
61,1.1586447954,1.158,2,2.135,1.689
62,1.1597920656,1.159,2,2.128,1.648
63,1.1608669758,1.16,2,2.125,1.611
64,1.1619961262,1.161,2,2.128,1.576
65,1.1631815434,1.163,2,2.14,1.547
66,1.1644227505,1.164,2,2.163,1.525
67,1.1657397747,1.165,2,2.201,1.522
68,1.1670929193,1.166,2,2.223,1.507
69,1.1690520048,1.168,2,2.213,1.458
70,1.1693677902,1.169,2,2.21,1.449
71,1.1702877283,1.17,3,2.157,1.387
72,1.1716738939,1.171,3,2.065,1.283
73,1.1731139421,1.173,3,1.951,1.16
74,1.1743038893,1.174,3,1.848,1.049
75,1.1752895117,1.175,3,1.756,0.952
76,1.1763144732,1.176,3,1.654,0.843
77,1.1773313284,1.177,3,1.546,0.73
78,1.1782040596,1.178,3,1.447,0.626
79,1.1790579557,1.178,3,1.343,0.516
80,1.179795146,1.179,3,1.246,0.413
81,1.1805392504,1.18,3,1.141,0.302
82,1.1812095642,1.181,3,1.04,0.194
83,1.1818153858,1.181,3,0.942,0.09
84,1.1823985577,1.182,3,0.841,-0.018
85,1.182923913,1.182,3,0.743,-0.123
86,1.1834163666,1.183,3,0.644,-0.229
87,1.1838663816,1.183,3,0.547,-0.333
88,1.1842839718,1.184,3,0.451,-0.436
89,1.1846730709,1.184,3,0.356,-0.539
90,1.1850413084,1.184,3,0.26,-0.643
91,1.185382247,1.185,3,0.166,-0.746
92,1.1857019663,1.185,3,0.072,-0.848
93,1.1859937906,1.185,3,-0.018,-0.946
94,1.1862748861,1.186,3,-0.106,-1.043
95,1.1865553856,1.186,3,-0.183,-1.127
96,1.1868433952,1.186,3,-0.241,-1.191
97,1.1870325804,1.186,3,-0.188,-1.131
98,1.1872010231,1.187,3,-0.115,-1.05
99,1.187212944,1.187,3,-0.11,-1.044
100,1.1873184443,1.187,3,-0.153,-1.091
101,1.1875594854,1.187,3,-0.25,-1.198
102,1.1877964735,1.187,3,-0.347,-1.305
103,1.1880121231,1.187,3,-0.44,-1.408
104,1.188215971,1.188,3,-0.534,-1.512
105,1.1884065866,1.188,3,-0.627,-1.616
106,1.188579917,1.188,3,-0.717,-1.718
107,1.1887446642,1.188,3,-0.808,-1.82
108,1.1888951063,1.188,3,-0.896,-1.919
109,1.1890372038,1.188,3,-0.983,-2.019
110,1.1891679764,1.189,3,-1.07,-2.118
111,1.1892912388,1.189,3,-1.156,-2.217
112,1.18940413,1.189,3,-1.241,-2.314
113,1.1895097494,1.189,3,-1.324,-2.41
114,1.1896085739,1.189,3,-1.405,-2.506
115,1.1897002459,1.189,3,-1.485,-2.601
116,1.1897861958,1.189,3,-1.564,-2.696
117,1.1898659468,1.189,3,-1.642,-2.789
118,1.1899420023,1.189,3,-1.72,-2.883
119,1.1900269985,1.189,3,-1.809,-2.994
120,1.19009161,1.19,3,-1.88,-3.084
121,1.1901669502,1.19,3,-1.969,-3.197
122,1.1902347803,1.19,3,-2.054,-3.305
123,1.1902983189,1.19,3,-2.136,-3.413
124,1.1903470755,1.19,3,-2.2,-3.5
125,1.1904019117,1.19,3,-2.275,-3.604
126,1.1904534101,1.19,3,-2.349,-3.709
127,1.1905020475,1.19,3,-2.42,-3.812
128,1.1905474663,1.19,3,-2.489,-3.914
129,1.1905896664,1.19,3,-2.554,-4.012
130,1.1906253099,1.19,3,-2.607,-4.091
131,1.1906253099,1.19,4,0.229,-0.572
132,1.1909250021,1.19,4,0.206,-0.601
133,1.1911917925,1.19,4,0.195,-0.613
134,1.1914595366,1.191,4,0.186,-0.622
135,1.1917346716,1.191,4,0.178,-0.63
136,1.1920078993,1.191,4,0.171,-0.637
137,1.1922813654,1.192,4,0.163,-0.642
138,1.1925776005,1.192,4,0.156,-0.648
139,1.1928486824,1.192,4,0.149,-0.654
140,1.1931351423,1.192,4,0.141,-0.66
141,1.1934193373,1.193,4,0.133,-0.666
142,1.1936968565,1.193,4,0.126,-0.672
143,1.1939809322,1.193,4,0.119,-0.679
144,1.1942532063,1.194,4,0.111,-0.684
145,1.194542408,1.194,4,0.104,-0.691
146,1.1948306561,1.194,4,0.096,-0.697
147,1.1949278116,1.194,4,0.094,-0.699
148,1.1949863434,1.194,4,0.092,-0.701
149,1.1952795982,1.195,4,0.085,-0.707
150,1.1955592632,1.195,4,0.078,-0.713
151,1.1958603859,1.195,4,0.07,-0.72
152,1.1961386204,1.195,4,0.063,-0.726
153,1.1964195967,1.196,4,0.056,-0.733
154,1.1967022419,1.196,4,0.05,-0.739
