,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,15.569,12.203
1,0.0932691917,0.093,1,15.067,11.976
2,0.1000000089,0.1,1,14.159,11.533
3,0.1199999899,0.12,1,12.97,10.806
4,0.1400000006,0.14,1,12.335,10.344
5,0.1599999964,0.16,1,11.889,9.996
6,0.2000000179,0.2,1,11.234,9.459
7,0.25,0.25,1,10.65,8.939
8,0.3000000417,0.3,1,10.148,8.52
9,0.3499999642,0.35,1,9.713,8.163
10,0.4000000358,0.4,1,9.285,7.807
11,0.4500000179,0.45,1,8.764,7.391
12,0.5,0.5,1,8.133,6.921
13,0.5500000715,0.55,1,7.487,6.437
14,0.6000000238,0.6,1,6.932,5.997
15,0.6163713932,0.616,1,6.756,5.858
16,0.6499999762,0.65,1,6.416,5.586
17,0.6657900214,0.666,1,6.264,5.463
18,0.6903149486,0.69,1,6.039,5.281
19,0.6999999285,0.7,1,5.953,5.211
20,0.7033318877,0.703,1,5.924,5.187
21,0.7282290459,0.728,1,5.709,5.009
22,0.75,0.75,1,5.524,4.856
23,0.7599330544,0.76,1,5.442,4.785
24,0.7833133936,0.783,1,5.248,4.617
25,0.8000000715,0.8,1,5.11,4.497
26,0.8177705407,0.818,1,4.963,4.37
27,0.8417639732,0.841,1,4.763,4.195
28,0.8500000238,0.85,1,4.694,4.135
29,0.8677254915,0.867,1,4.546,4.006
30,0.8875357509,0.887,1,4.376,3.858
31,0.8999999762,0.899,1,4.266,3.762
32,0.9055666924,0.905,1,4.218,3.72
33,0.9211030006,0.921,1,4.076,3.597
34,0.9352173209,0.935,1,3.944,3.482
35,0.9482787251,0.948,1,3.817,3.372
36,0.9499999881,0.95,1,3.799,3.357
37,0.9595128894,0.959,1,3.706,3.277
38,0.9714851975,0.971,1,3.585,3.174
39,0.9829165936,0.983,1,3.468,3.073
40,0.9932587743,0.993,1,3.358,2.977
41,1.0,1.0,1,3.282,2.91
42,1.00014925,1.0,1,3.281,2.909
43,1.0124053955,1.012,1,3.131,2.777
44,1.0140414238,1.014,1,3.11,2.758
45,1.0208982229,1.021,1,3.017,2.67
46,1.0271211863,1.027,1,2.926,2.581
47,1.0313127041,1.031,1,2.862,2.514
48,1.0362929106,1.036,2,2.784,2.427
49,1.0415066481,1.041,2,2.697,2.325
50,1.0455880165,1.045,2,2.624,2.226
51,1.0487602949,1.048,2,2.564,2.135
52,1.0499999523,1.05,2,2.54,2.096
53,1.0503407717,1.05,2,2.533,2.086
54,1.0526893139,1.052,2,2.486,1.996
55,1.0541007519,1.054,2,2.46,1.937
56,1.0551595688,1.055,2,2.443,1.891
57,1.055932641,1.055,2,2.436,1.86
58,1.0567041636,1.056,2,2.433,1.831
59,1.0573370457,1.057,2,2.435,1.811
60,1.0579091311,1.057,2,2.441,1.796
61,1.0584896803,1.058,2,2.452,1.786
62,1.0590548515,1.059,2,2.463,1.777
63,1.0596257448,1.059,2,2.472,1.767
64,1.0602155924,1.06,2,2.477,1.754
65,1.0608258247,1.06,2,2.47,1.73
66,1.0617355108,1.061,2,2.43,1.671
67,1.0621422529,1.062,2,2.404,1.638
68,1.0626420975,1.062,3,2.358,1.584
69,1.0636278391,1.063,3,2.254,1.469
70,1.0644401312,1.064,3,2.157,1.364
71,1.0652087927,1.065,3,2.057,1.257
72,1.0659524202,1.065,3,1.953,1.147
73,1.0666491985,1.066,3,1.849,1.036
74,1.0673497915,1.067,3,1.736,0.918
75,1.0679856539,1.067,3,1.627,0.803
76,1.068571806,1.068,3,1.519,0.689
77,1.0691021681,1.069,3,1.415,0.578
78,1.0696043968,1.069,3,1.309,0.467
79,1.0700956583,1.07,3,1.198,0.348
80,1.0705137253,1.07,3,1.095,0.24
81,1.0709135532,1.07,3,0.99,0.127
82,1.0712902546,1.071,3,0.883,0.013
83,1.071633935,1.071,3,0.778,-0.099
84,1.0719538927,1.071,3,0.673,-0.211
85,1.0722490549,1.072,3,0.569,-0.324
86,1.0725176334,1.072,3,0.467,-0.433
87,1.0727738142,1.072,3,0.363,-0.546
88,1.0730079412,1.072,3,0.261,-0.657
89,1.0732277632,1.073,3,0.16,-0.768
90,1.0734299421,1.073,3,0.06,-0.877
91,1.0736228228,1.073,3,-0.04,-0.987
92,1.0738019943,1.073,3,-0.134,-1.09
93,1.0740066767,1.073,3,-0.222,-1.187
94,1.0741043091,1.073,3,-0.251,-1.218
95,1.0742146969,1.074,3,-0.211,-1.173
96,1.0743094683,1.074,3,-0.129,-1.081
97,1.0743234158,1.074,3,-0.119,-1.07
98,1.0744490623,1.074,3,-0.203,-1.163
99,1.0745894909,1.074,3,-0.298,-1.268
100,1.0747213364,1.074,3,-0.392,-1.372
101,1.0748473406,1.074,3,-0.487,-1.477
102,1.0749596357,1.074,3,-0.577,-1.578
103,1.0750691891,1.074,3,-0.67,-1.683
104,1.075168252,1.075,3,-0.758,-1.782
105,1.0752619505,1.075,3,-0.846,-1.883
106,1.0753474236,1.075,3,-0.933,-1.982
107,1.0754289627,1.075,3,-1.02,-2.082
108,1.075502038,1.075,3,-1.104,-2.178
109,1.0755721331,1.075,3,-1.189,-2.276
110,1.0756355524,1.075,3,-1.269,-2.37
111,1.0756957531,1.075,3,-1.349,-2.466
112,1.0757520199,1.075,3,-1.429,-2.56
113,1.0758039951,1.075,3,-1.507,-2.654
114,1.0758528709,1.075,3,-1.584,-2.748
115,1.0759085417,1.075,3,-1.673,-2.859
116,1.075950861,1.075,3,-1.746,-2.95
117,1.0759989023,1.075,3,-1.833,-3.06
118,1.0760430098,1.075,3,-1.918,-3.168
119,1.0760843754,1.075,3,-2.0,-3.275
120,1.0761231184,1.075,3,-2.08,-3.383
121,1.0761575699,1.076,3,-2.153,-3.485
122,1.0761899948,1.076,3,-2.226,-3.588
123,1.0762209892,1.076,3,-2.297,-3.69
124,1.0762494802,1.076,3,-2.363,-3.79
125,1.0762758255,1.076,3,-2.428,-3.887
126,1.0763012171,1.076,3,-2.493,-3.985
127,1.0763257742,1.076,3,-2.553,-4.077
128,1.0763257742,1.076,4,0.297,-0.506
129,1.0764993429,1.076,4,0.27,-0.538
130,1.0766735077,1.076,4,0.26,-0.55
131,1.0768499374,1.076,4,0.251,-0.559
132,1.0770090818,1.076,4,0.245,-0.565
133,1.0771698952,1.076,4,0.239,-0.569
134,1.0773487091,1.077,4,0.233,-0.573
135,1.0775071383,1.077,4,0.228,-0.577
136,1.0776666403,1.077,4,0.223,-0.58
137,1.0778251886,1.077,4,0.218,-0.583
138,1.0780009031,1.077,4,0.213,-0.587
139,1.0781676769,1.077,4,0.207,-0.591
140,1.0783467293,1.078,4,0.202,-0.595
141,1.0785068274,1.078,4,0.197,-0.599
142,1.0786767006,1.078,4,0.191,-0.603
143,1.0788394213,1.078,4,0.186,-0.607
144,1.0788743496,1.078,4,0.185,-0.608
145,1.0790495872,1.078,4,0.179,-0.613
146,1.0792167187,1.078,4,0.174,-0.617
147,1.0793968439,1.079,4,0.168,-0.622
148,1.0795631409,1.079,4,0.163,-0.626
149,1.079731226,1.079,4,0.158,-0.631
150,1.0799002647,1.079,4,0.152,-0.637
151,1.0800685883,1.079,4,0.146,-0.643
152,1.0800833702,1.079,4,0.146,-0.643
153,1.0802406073,1.079,4,0.14,-0.649
154,1.0803998709,1.08,4,0.135,-0.656
155,1.0805629492,1.08,4,0.128,-0.663
156,1.0807242393,1.08,4,0.121,-0.671
157,1.0808844566,1.08,4,0.114,-0.681
158,1.0810437202,1.08,4,0.105,-0.691
159,1.0812013149,1.08,4,0.096,-0.703
160,1.0813584328,1.081,4,0.086,-0.716
161,1.0815255642,1.081,4,0.075,-0.73
162,1.0816851854,1.081,4,0.063,-0.746
163,1.0818475485,1.081,4,0.037,-0.78
164,1.0820083618,1.081,4,-0.018,-0.851
165,1.0821117163,1.081,4,-0.094,-0.946
166,1.0821503401,1.081,4,-0.167,-1.035
167,1.0821654797,1.081,4,-0.246,-1.13
168,1.0821715593,1.081,4,-0.317,-1.214
169,1.0821732283,1.081,7,-0.346,-1.247
170,1.0821745396,1.081,7,-0.378,-1.285
171,1.0821782351,1.081,7,-0.485,-1.408
172,1.0821812153,1.081,7,-0.566,-1.501
173,1.0821843147,1.081,7,-0.641,-1.588
174,1.0821887255,1.081,7,-0.64,-1.587
175,1.0821971893,1.081,7,-0.613,-1.555
176,1.0822136402,1.081,7,-0.593,-1.532
177,1.0822867155,1.08,7,-0.577,-1.514
178,1.0823335648,1.079,7,-0.641,-1.588
179,1.0823848248,1.078,7,-0.737,-1.699
180,1.0824334621,1.077,7,-0.841,-1.82
181,1.082477212,1.076,7,-0.935,-1.928
182,1.082515955,1.075,7,-1.027,-2.035
183,1.0825505257,1.073,7,-1.117,-2.14
184,1.082580924,1.072,7,-1.204,-2.241
185,1.0826079845,1.07,7,-1.286,-2.342
186,1.0826319456,1.067,7,-1.357,-2.439
187,1.0826538801,1.065,7,-1.433,-2.538
188,1.0826742649,1.062,7,-1.515,-2.638
189,1.0826934576,1.059,7,-1.596,-2.737
190,1.0827114582,1.055,7,-1.676,-2.836
191,1.0827279091,1.05,7,-1.75,-2.931
192,1.0827430487,1.045,7,-1.821,-3.023
193,1.0827581882,1.039,7,-1.892,-3.116
194,1.0827732086,1.031,7,-1.962,-3.209
195,1.0827883482,1.021,7,-2.029,-3.302
196,1.0828030109,1.009,7,-2.093,-3.399
197,1.0828158855,0.995,7,-2.163,-3.505
198,1.0828251839,0.982,7,-2.231,-3.61
199,1.0828331709,0.968,7,-2.286,-3.703
200,1.082840085,0.952,7,-2.339,-3.796
201,1.0828467607,0.931,7,-2.394,-3.896
202,1.0828509331,0.916,7,-2.379,-3.882
203,1.0828521252,0.911,7,-2.425,-3.962
204,1.0828522444,0.911,7,-2.423,-3.959
205,1.0828523636,0.91,7,-2.436,-3.981
206,1.0828524828,0.91,7,-2.432,-3.975
207,1.0828528404,0.908,7,-2.447,-4.002
208,1.0828531981,0.906,7,-2.465,-4.039
209,1.0828536749,0.903,7,-2.49,-4.091
210,1.0828541517,0.901,7,-2.518,-4.149
211,1.0828549862,0.893,7,-2.55,-4.224
212,1.0828562975,0.881,7,-2.579,-4.302
213,1.0828566551,0.875,7,-2.583,-4.318
