,Mini,Mass,label,Vmag,Imag
0,0.0899999961,0.09,1,16.505,12.691
1,0.0912084132,0.091,1,16.329,12.542
2,0.0992009863,0.099,1,15.214,11.891
3,0.1176029593,0.117,1,13.84,11.173
4,0.1360049248,0.136,1,13.058,10.691
5,0.1544069052,0.154,1,12.538,10.33
6,0.191210866,0.19,1,11.841,9.803
7,0.2372157872,0.236,1,11.226,9.307
8,0.2832207084,0.282,1,10.748,8.908
9,0.3218249977,0.321,1,10.397,8.607
10,0.3292256296,0.328,1,10.337,8.552
11,0.3752305508,0.374,1,9.94,8.194
12,0.4212355316,0.42,1,9.446,7.812
13,0.467240423,0.466,1,8.892,7.403
14,0.5132454038,0.513,1,8.324,6.982
15,0.5592502952,0.559,1,7.702,6.54
16,0.5749903321,0.574,1,7.5,6.393
17,0.605255127,0.605,1,7.138,6.123
18,0.6512601376,0.651,1,6.639,5.737
19,0.6621742845,0.662,1,6.53,5.651
20,0.6989392042,0.699,1,6.184,5.377
21,0.7002997994,0.7,1,6.172,5.367
22,0.7334519029,0.733,1,5.888,5.139
23,0.7466182709,0.746,1,5.78,5.052
24,0.7618134618,0.762,1,5.66,4.951
25,0.7928876281,0.793,1,5.421,4.751
26,0.7942973375,0.794,1,5.411,4.742
27,0.8165940642,0.816,1,5.244,4.598
28,0.8419763446,0.841,1,5.057,4.436
29,0.8573306203,0.857,1,4.945,4.338
30,0.8791244626,0.878,1,4.787,4.201
31,0.8896554708,0.889,1,4.711,4.134
32,0.8999755383,0.899,1,4.636,4.069
33,0.918745935,0.918,1,4.501,3.951
34,0.9364225864,0.936,1,4.373,3.839
35,0.9373345375,0.937,1,4.367,3.833
36,0.9514467716,0.951,1,4.265,3.745
37,0.9781167507,0.978,1,4.071,3.576
38,0.9850135446,0.985,1,4.019,3.531
39,1.0011619329,1.001,1,3.9,3.429
40,1.0215307474,1.021,1,3.748,3.297
41,1.0326925516,1.032,1,3.663,3.224
42,1.0426738262,1.042,1,3.588,3.16
43,1.0613459349,1.06,1,3.447,3.039
44,1.0784175396,1.077,1,3.316,2.925
45,1.0803716183,1.079,1,3.301,2.912
