,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,16.981,12.966
1,0.0997672752,0.1,1,15.731,12.096
2,0.1193018109,0.119,1,14.253,11.298
3,0.138836354,0.139,1,13.405,10.796
4,0.1583708972,0.158,1,12.836,10.42
5,0.1937910169,0.193,1,12.12,9.904
6,0.1974399686,0.197,1,12.057,9.857
7,0.2462763339,0.246,1,11.393,9.337
8,0.2951126993,0.295,1,10.891,8.924
9,0.3439490199,0.344,1,10.45,8.551
10,0.3927853703,0.392,1,9.982,8.17
11,0.4416217804,0.441,1,9.502,7.746
12,0.4904580712,0.49,1,8.831,7.298
13,0.5392944813,0.539,1,8.201,6.844
14,0.5708978772,0.57,1,7.775,6.547
15,0.5881307721,0.587,1,7.553,6.388
16,0.6369671226,0.637,1,6.951,5.948
17,0.6715137959,0.671,1,6.576,5.66
18,0.6858035326,0.685,1,6.432,5.547
19,0.6967523098,0.696,1,6.324,5.463
20,0.72348243,0.723,1,6.074,5.265
21,0.7351275086,0.735,1,5.97,5.181
22,0.7478907704,0.747,1,5.861,5.092
23,0.770421207,0.77,1,5.672,4.937
24,0.7844514847,0.784,1,5.557,4.843
25,0.8024533987,0.802,1,5.413,4.72
26,0.8242015243,0.823,1,5.242,4.574
27,0.8337754607,0.833,1,5.167,4.51
28,0.8507086039,0.85,1,5.037,4.396
29,0.8716226816,0.871,1,4.877,4.256
30,0.8830994368,0.882,1,4.789,4.178
31,0.8884566426,0.887,1,4.748,4.142
32,0.9041013122,0.903,1,4.627,4.035
33,0.9180951715,0.917,1,4.519,3.938
34,0.93167907,0.931,1,4.412,3.843
35,0.9324234128,0.931,1,4.406,3.838
36,0.9553884864,0.955,1,4.224,3.675
37,0.9763998389,0.976,1,4.053,3.521
38,0.9817473888,0.981,1,4.009,3.481
39,0.9849566221,0.984,1,3.983,3.458
40,1.0001055002,0.999,1,3.858,3.345
41,1.0144095421,1.014,1,3.741,3.238
42,1.0279713869,1.027,1,3.629,3.134
43,1.0310713053,1.03,1,3.602,3.109
44,1.0392780304,1.038,1,3.53,3.042
45,1.0485111475,1.048,1,3.446,2.963
46,1.0597109795,1.059,1,3.339,2.863
47,1.0604878664,1.059,1,3.332,2.855
48,1.0695459843,1.068,1,3.239,2.764
49,1.0761040449,1.075,1,3.168,2.694
50,1.0803953409,1.079,1,3.122,2.646
51,1.083272934,1.082,1,3.086,2.608
52,1.085398674,1.084,2,3.06,2.581
53,1.0902404785,1.089,2,3.003,2.519
54,1.0965075493,1.095,2,2.929,2.435
55,1.1015948057,1.1,2,2.868,2.364
56,1.1073950529,1.106,2,2.797,2.274
