,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,15.55,12.198
1,0.0951912329,0.095,1,14.775,11.841
2,0.1000000089,0.1,1,14.14,11.527
3,0.1076012254,0.108,1,13.646,11.236
4,0.1199999973,0.12,1,12.956,10.8
5,0.1400000006,0.14,1,12.323,10.338
6,0.1599999964,0.16,1,11.878,9.991
7,0.2000000179,0.2,1,11.226,9.454
8,0.25,0.25,1,10.643,8.935
9,0.3000000417,0.3,1,10.137,8.516
10,0.3499999642,0.35,1,9.701,8.158
11,0.4000000358,0.4,1,9.278,7.804
12,0.4500000179,0.45,1,8.758,7.389
13,0.5,0.5,1,8.129,6.921
14,0.5500000715,0.55,1,7.488,6.439
15,0.6000000238,0.6,1,6.935,6.001
16,0.6257581711,0.626,1,6.664,5.785
17,0.6499999762,0.65,1,6.422,5.592
18,0.6742791533,0.674,1,6.193,5.406
19,0.6991246939,0.699,1,5.97,5.225
20,0.6999999285,0.7,1,5.963,5.219
21,0.7120561004,0.712,1,5.858,5.133
22,0.7372680902,0.737,1,5.644,4.956
23,0.75,0.75,1,5.537,4.868
24,0.7694470286,0.769,1,5.377,4.73
25,0.7931298018,0.793,1,5.184,4.563
26,0.8000000715,0.8,1,5.128,4.514
27,0.8009080291,0.801,1,5.121,4.508
28,0.8279364109,0.828,1,4.9,4.316
29,0.8500000238,0.85,1,4.718,4.158
30,0.8565722108,0.856,1,4.665,4.112
31,0.8784803748,0.878,1,4.484,3.955
32,0.8985514641,0.898,1,4.315,3.807
33,0.8999999762,0.899,1,4.302,3.796
34,0.9168744087,0.916,1,4.156,3.67
35,0.9326146245,0.932,1,4.015,3.548
36,0.9469142556,0.946,1,3.882,3.434
37,0.9499999285,0.95,1,3.853,3.408
38,0.9592052102,0.959,1,3.766,3.335
39,0.9715064168,0.971,1,3.647,3.234
40,0.9836376309,0.984,1,3.527,3.132
41,0.9952210784,0.995,1,3.411,3.032
42,1.0,1.0,1,3.362,2.99
43,1.0028885603,1.003,1,3.332,2.965
44,1.0122537613,1.012,1,3.229,2.876
45,1.0246642828,1.024,1,3.081,2.746
46,1.0263210535,1.026,1,3.061,2.728
47,1.0325020552,1.032,1,2.978,2.651
48,1.0381221771,1.038,1,2.9,2.576
49,1.0419142246,1.041,1,2.847,2.523
50,1.0474048853,1.047,2,2.766,2.436
51,1.0499999523,1.05,2,2.726,2.392
52,1.053509593,1.053,2,2.666,2.321
53,1.0582942963,1.058,2,2.582,2.21
54,1.0622746944,1.062,2,2.509,2.099
55,1.0650289059,1.064,2,2.457,2.006
56,1.0666818619,1.066,2,2.426,1.944
57,1.0679206848,1.067,2,2.405,1.893
58,1.0688247681,1.068,2,2.394,1.855
59,1.0697264671,1.069,2,2.386,1.819
60,1.0704659224,1.07,2,2.383,1.791
61,1.0711339712,1.071,2,2.385,1.768
62,1.0718117952,1.071,2,2.392,1.75
63,1.0724714994,1.072,2,2.403,1.737
64,1.073137641,1.073,2,2.416,1.726
65,1.0738255978,1.073,2,2.43,1.717
66,1.0745372772,1.074,2,2.432,1.698
67,1.0755975246,1.075,2,2.394,1.636
68,1.07607162,1.075,2,2.366,1.6
69,1.0765846968,1.076,2,2.319,1.546
70,1.0775965452,1.077,3,2.216,1.432
71,1.078430295,1.078,3,2.12,1.327
72,1.0792193413,1.079,3,2.02,1.221
73,1.0799826384,1.079,3,1.916,1.11
74,1.0806978941,1.08,3,1.812,1.0
75,1.0814170837,1.081,3,1.7,0.883
76,1.0820696354,1.081,3,1.592,0.768
77,1.0826715231,1.082,3,1.484,0.655
78,1.0832158327,1.083,3,1.38,0.545
79,1.0837314129,1.083,3,1.275,0.434
80,1.0842356682,1.084,3,1.165,0.316
81,1.0846648216,1.084,3,1.063,0.208
82,1.0850752592,1.084,3,0.958,0.097
83,1.0854618549,1.085,3,0.853,-0.016
84,1.0858147144,1.085,3,0.749,-0.127
85,1.086143136,1.085,3,0.645,-0.239
86,1.0864460468,1.086,3,0.542,-0.35
87,1.0867217779,1.086,3,0.441,-0.458
88,1.0869847536,1.086,3,0.339,-0.569
89,1.0872250795,1.087,3,0.239,-0.678
90,1.0874507427,1.087,3,0.139,-0.787
91,1.0876582861,1.087,3,0.041,-0.894
92,1.0878562927,1.087,3,-0.057,-1.002
93,1.0880401134,1.087,3,-0.149,-1.102
94,1.0882503986,1.088,3,-0.235,-1.197
95,1.0883505344,1.088,3,-0.263,-1.227
96,1.0884673595,1.088,3,-0.222,-1.181
97,1.088567853,1.088,3,-0.139,-1.088
98,1.0885825157,1.088,3,-0.128,-1.076
99,1.0887150764,1.088,3,-0.213,-1.169
100,1.0888631344,1.088,3,-0.308,-1.275
101,1.0890021324,1.088,3,-0.402,-1.379
102,1.0891349316,1.088,3,-0.496,-1.484
103,1.0892534256,1.089,3,-0.586,-1.585
104,1.0893689394,1.089,3,-0.68,-1.689
105,1.0894733667,1.089,3,-0.768,-1.789
106,1.089572072,1.089,3,-0.857,-1.89
107,1.0896623135,1.089,3,-0.943,-1.988
108,1.0897482634,1.089,3,-1.031,-2.088
109,1.0898252726,1.089,3,-1.114,-2.184
110,1.0898991823,1.089,3,-1.199,-2.283
111,1.0899659395,1.089,3,-1.279,-2.376
112,1.0900294781,1.089,3,-1.36,-2.471
113,1.0900887251,1.089,3,-1.439,-2.566
114,1.0901435614,1.089,3,-1.516,-2.659
115,1.090195179,1.089,3,-1.595,-2.753
116,1.0902537107,1.09,3,-1.684,-2.864
117,1.0902984142,1.09,3,-1.757,-2.955
118,1.090348959,1.09,3,-1.844,-3.064
119,1.0903955698,1.09,3,-1.928,-3.172
120,1.0904392004,1.09,3,-2.012,-3.28
121,1.09047997,1.09,3,-2.091,-3.387
122,1.0905162096,1.09,3,-2.164,-3.489
123,1.0905505419,1.09,3,-2.237,-3.591
124,1.090583086,1.09,3,-2.309,-3.694
125,1.0906131268,1.09,3,-2.376,-3.793
126,1.0906409025,1.09,3,-2.44,-3.889
127,1.0906676054,1.09,3,-2.505,-3.986
128,1.090693593,1.09,3,-2.565,-4.078
129,1.090693593,1.09,4,0.286,-0.516
130,1.0908776522,1.09,4,0.259,-0.548
131,1.0910623074,1.09,4,0.249,-0.56
132,1.0912493467,1.09,4,0.24,-0.569
133,1.0914180279,1.091,4,0.233,-0.575
134,1.0915884972,1.091,4,0.227,-0.58
135,1.0917780399,1.091,4,0.221,-0.584
136,1.0919460058,1.091,4,0.216,-0.588
137,1.0921150446,1.091,4,0.211,-0.592
138,1.0922832489,1.091,4,0.205,-0.595
139,1.0924694538,1.092,4,0.199,-0.6
140,1.0926462412,1.092,4,0.194,-0.604
141,1.0928361416,1.092,4,0.188,-0.608
142,1.0930057764,1.092,4,0.182,-0.612
143,1.0931857824,1.092,4,0.176,-0.617
144,1.0933582783,1.092,4,0.171,-0.621
145,1.0933954716,1.092,4,0.17,-0.622
146,1.0935826302,1.093,4,0.164,-0.627
147,1.093760848,1.093,4,0.158,-0.631
148,1.0939530134,1.093,4,0.152,-0.636
149,1.0941305161,1.093,4,0.147,-0.641
150,1.0943098068,1.093,4,0.141,-0.647
151,1.0944902897,1.094,4,0.135,-0.652
152,1.0946699381,1.094,4,0.129,-0.658
153,1.0946855545,1.094,4,0.129,-0.659
154,1.0948572159,1.094,4,0.123,-0.665
155,1.0950307846,1.094,4,0.117,-0.672
156,1.0952087641,1.094,4,0.11,-0.679
157,1.095384717,1.094,4,0.103,-0.688
158,1.0955593586,1.095,4,0.096,-0.698
159,1.0957330465,1.095,4,0.087,-0.708
160,1.0959049463,1.095,4,0.078,-0.72
161,1.0960761309,1.095,4,0.068,-0.733
162,1.0962584019,1.095,4,0.058,-0.745
163,1.0964323282,1.096,4,0.047,-0.76
164,1.096609354,1.096,4,0.022,-0.794
165,1.0967845917,1.096,4,-0.034,-0.866
166,1.0968973637,1.096,4,-0.111,-0.962
167,1.0969394445,1.096,4,-0.184,-1.052
168,1.0969558954,1.096,4,-0.262,-1.145
169,1.0969625711,1.096,4,-0.331,-1.226
170,1.0969643593,1.096,7,-0.358,-1.259
171,1.0969657898,1.096,7,-0.39,-1.296
172,1.0969696045,1.096,7,-0.494,-1.416
173,1.0969728231,1.096,7,-0.572,-1.505
174,1.0969759226,1.096,7,-0.642,-1.585
175,1.0969805717,1.096,7,-0.639,-1.582
176,1.0969893932,1.096,7,-0.599,-1.535
177,1.0970066786,1.095,7,-0.576,-1.509
178,1.0970830917,1.095,7,-0.578,-1.511
179,1.0971320868,1.094,7,-0.645,-1.589
180,1.0971858501,1.093,7,-0.746,-1.706
181,1.0972366333,1.092,7,-0.855,-1.832
