,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,16.618,12.785
1,0.0934923738,0.093,1,16.13,12.374
2,0.099336043,0.099,1,15.333,11.929
3,0.1100094616,0.11,1,14.481,11.495
4,0.1180081367,0.118,1,13.934,11.201
5,0.1366802156,0.136,1,13.137,10.714
6,0.1553523093,0.155,1,12.607,10.35
7,0.1926964968,0.192,1,11.889,9.814
8,0.2393767238,0.238,1,11.262,9.31
9,0.2860569358,0.285,1,10.776,8.907
10,0.3327371776,0.332,1,10.358,8.55
11,0.3794173598,0.379,1,9.948,8.186
12,0.4260976315,0.425,1,9.455,7.794
13,0.4419168234,0.441,1,9.225,7.64
14,0.4727778435,0.472,1,8.873,7.374
15,0.5194581151,0.519,1,8.288,6.944
16,0.5661382675,0.565,1,7.657,6.496
17,0.6128184795,0.612,1,7.083,6.072
18,0.6360624433,0.636,1,6.821,5.872
19,0.6594987512,0.659,1,6.576,5.681
20,0.6739861965,0.674,1,6.432,5.567
21,0.706007719,0.706,1,6.131,5.328
22,0.7075701356,0.707,1,6.117,5.317
23,0.7334453464,0.733,1,5.893,5.136
24,0.7556414604,0.755,1,5.708,4.986
25,0.763050437,0.763,1,5.649,4.936
26,0.7900798321,0.789,1,5.435,4.755
27,0.8037129641,0.803,1,5.329,4.665
28,0.8144353032,0.814,1,5.246,4.594
29,0.840210259,0.839,1,5.051,4.424
30,0.8517842293,0.851,1,4.963,4.347
31,0.8666526079,0.866,1,4.851,4.249
32,0.8847815394,0.884,1,4.714,4.129
33,0.8998556733,0.899,1,4.6,4.029
34,0.9018367529,0.901,1,4.586,4.015
35,0.9178950787,0.917,1,4.464,3.908
36,0.9322567582,0.931,1,4.354,3.812
37,0.9461959004,0.945,1,4.247,3.717
38,0.9479269981,0.947,1,4.234,3.705
39,0.9640248418,0.963,1,4.109,3.595
40,0.9836681485,0.983,1,3.953,3.457
41,0.995998323,0.995,1,3.853,3.369
42,1.0012856722,1.001,1,3.81,3.332
43,1.0169507265,1.016,1,3.683,3.22
44,1.0317356586,1.031,1,3.563,3.113
45,1.044069767,1.043,1,3.461,3.021
46,1.0520179272,1.051,1,3.394,2.961
47,1.0629588366,1.062,1,3.296,2.872
48,1.0722060204,1.071,1,3.21,2.793
49,1.0775797367,1.076,1,3.158,2.745
50,1.0825285912,1.081,1,3.106,2.696
51,1.0903918743,1.089,1,3.02,2.612
52,1.0921411514,1.091,1,2.999,2.591
53,1.0983623266,1.097,1,2.933,2.525
54,1.1033284664,1.102,1,2.866,2.46
55,1.1059191227,1.105,1,2.835,2.424
56,1.111508131,1.11,2,2.771,2.353
57,1.1181850433,1.117,2,2.693,2.26
58,1.1232112646,1.122,2,2.631,2.18
59,1.1285723448,1.127,2,2.564,2.082
60,1.1331900358,1.132,2,2.511,1.985
61,1.1363478899,1.135,2,2.491,1.918
62,1.1385554075,1.137,2,2.505,1.887
63,1.140155077,1.139,2,2.538,1.881
64,1.1402125359,1.139,2,2.539,1.881
65,1.1407166719,1.14,2,2.552,1.881
66,1.1419067383,1.141,2,2.585,1.885
67,1.143034339,1.142,2,2.615,1.889
68,1.1441521645,1.143,2,2.637,1.886
69,1.1457490921,1.145,2,2.619,1.84
70,1.1468433142,1.146,2,2.579,1.784
71,1.1475431919,1.146,3,2.537,1.737
72,1.1491032839,1.148,3,2.433,1.62
73,1.1503927708,1.149,3,2.333,1.512
74,1.1517132521,1.151,3,2.221,1.392
75,1.152828455,1.152,3,2.119,1.284
76,1.1539511681,1.153,3,2.01,1.168
77,1.1550617218,1.154,3,1.893,1.044
78,1.1559952497,1.155,3,1.787,0.932
79,1.1568701267,1.156,3,1.679,0.818
80,1.1577214003,1.157,3,1.566,0.697
81,1.1584478617,1.157,3,1.461,0.585
82,1.1591393948,1.158,3,1.352,0.469
83,1.1597374678,1.159,3,1.251,0.36
84,1.1603099108,1.159,3,1.147,0.248
85,1.1608520746,1.16,3,1.041,0.134
86,1.1613367796,1.16,3,0.939,0.023
87,1.1617747545,1.161,3,0.839,-0.086
88,1.1621911526,1.161,3,0.737,-0.197
89,1.1625697613,1.161,3,0.637,-0.306
90,1.1629189253,1.162,3,0.541,-0.412
91,1.1632508039,1.162,3,0.444,-0.519
92,1.1635565758,1.162,3,0.351,-0.621
93,1.1638652086,1.163,3,0.26,-0.722
94,1.1642899513,1.163,3,0.172,-0.819
95,1.1644732952,1.163,3,0.215,-0.77
96,1.1646472216,1.163,3,0.289,-0.687
97,1.1646929979,1.163,3,0.311,-0.661
98,1.164949894,1.164,3,0.212,-0.772
99,1.1651941538,1.164,3,0.117,-0.877
100,1.1654316187,1.164,3,0.021,-0.983
101,1.1656447649,1.164,3,-0.068,-1.084
102,1.1658495665,1.165,3,-0.16,-1.187
103,1.166036129,1.165,3,-0.249,-1.288
104,1.1662117243,1.165,3,-0.34,-1.391
105,1.1663697958,1.165,3,-0.427,-1.491
106,1.1665159464,1.165,3,-0.513,-1.589
107,1.166651845,1.165,3,-0.597,-1.687
108,1.1667784452,1.166,3,-0.681,-1.785
109,1.1668971777,1.166,3,-0.765,-1.883
110,1.1670042276,1.166,3,-0.847,-1.978
111,1.1671055555,1.166,3,-0.926,-2.074
112,1.1671954393,1.166,3,-1.0,-2.163
113,1.1672822237,1.166,3,-1.076,-2.254
114,1.1673605442,1.166,3,-1.147,-2.342
115,1.1674340963,1.166,3,-1.218,-2.431
116,1.1675044298,1.166,3,-1.289,-2.52
117,1.1675671339,1.166,3,-1.354,-2.604
118,1.1676278114,1.166,3,-1.421,-2.69
119,1.1676831245,1.166,3,-1.485,-2.774
120,1.167735219,1.167,3,-1.549,-2.857
121,1.1677848101,1.167,3,-1.611,-2.939
122,1.1678407192,1.167,3,-1.682,-3.037
123,1.1678832769,1.167,3,-1.74,-3.117
124,1.1679234505,1.167,3,-1.797,-3.196
125,1.1679688692,1.167,3,-1.862,-3.291
126,1.1680110693,1.167,3,-1.922,-3.382
127,1.1680437326,1.167,3,-1.971,-3.458
128,1.1680809259,1.167,3,-2.03,-3.548
129,1.168115139,1.167,3,-2.087,-3.635
130,1.1681470871,1.167,3,-2.141,-3.722
131,1.1681768894,1.167,3,-2.19,-3.805
132,1.1682050228,1.167,3,-2.239,-3.888
133,1.1682310104,1.167,3,-2.285,-3.967
134,1.1682554483,1.167,3,-2.324,-4.04
135,1.1682642698,1.167,3,-2.336,-4.066
136,1.1682642698,1.167,4,0.387,-0.478
137,1.1684862375,1.168,4,0.363,-0.507
138,1.1687207222,1.168,4,0.35,-0.521
139,1.1689574718,1.168,4,0.342,-0.529
140,1.1691918373,1.168,4,0.337,-0.534
141,1.1694377661,1.169,4,0.333,-0.536
142,1.1696768999,1.169,4,0.329,-0.539
143,1.1699169874,1.169,4,0.325,-0.541
144,1.170156002,1.169,4,0.321,-0.544
145,1.1703785658,1.169,4,0.317,-0.547
146,1.1706181765,1.17,4,0.312,-0.55
147,1.1708676815,1.17,4,0.307,-0.554
148,1.1711016893,1.17,4,0.303,-0.558
149,1.1713507175,1.17,4,0.298,-0.562
150,1.1715978384,1.171,4,0.292,-0.566
151,1.1716188192,1.171,4,0.292,-0.566
152,1.1718485355,1.171,4,0.287,-0.57
153,1.1720935106,1.171,4,0.282,-0.575
154,1.1723322868,1.171,4,0.277,-0.579
155,1.1725603342,1.172,4,0.272,-0.584
156,1.1728031635,1.172,4,0.266,-0.589
157,1.1730322838,1.172,4,0.261,-0.595
158,1.1732580662,1.172,4,0.255,-0.6
159,1.173281312,1.172,4,0.255,-0.601
160,1.1734908819,1.173,4,0.249,-0.607
161,1.1737205982,1.173,4,0.243,-0.614
162,1.1739435196,1.173,4,0.236,-0.621
163,1.1741697788,1.173,4,0.229,-0.63
164,1.174395442,1.174,4,0.22,-0.64
165,1.174616456,1.174,4,0.211,-0.65
166,1.1748379469,1.174,4,0.202,-0.662
167,1.1750611067,1.174,4,0.191,-0.675
168,1.1752847433,1.174,4,0.18,-0.688
169,1.1755102873,1.175,4,0.174,-0.695
170,1.1757442951,1.175,4,0.146,-0.73
171,1.1759684086,1.175,4,0.086,-0.804
172,1.17611444,1.175,4,0.016,-0.891
173,1.1761823893,1.175,4,-0.058,-0.981
174,1.1762107611,1.175,4,-0.131,-1.068
175,1.1762235165,1.175,4,-0.203,-1.154
176,1.1762301922,1.175,4,-0.271,-1.234
177,1.1762332916,1.175,4,-0.311,-1.282
178,1.1762334108,1.175,7,-0.312,-1.283
179,1.1762356758,1.175,7,-0.358,-1.337
180,1.1762398481,1.175,7,-0.446,-1.439
181,1.1762459278,1.175,7,-0.516,-1.521
182,1.1762747765,1.175,7,-0.446,-1.439
183,1.176450491,1.174,7,-0.52,-1.527
184,1.1765294075,1.173,7,-0.627,-1.654
185,1.1766010523,1.173,7,-0.744,-1.792
186,1.1766606569,1.172,7,-0.84,-1.905
187,1.1767128706,1.171,7,-0.931,-2.015
188,1.1767585278,1.169,7,-1.019,-2.121
189,1.1767984629,1.168,7,-1.104,-2.224
190,1.1768337488,1.167,7,-1.18,-2.323
191,1.1768653393,1.165,7,-1.242,-2.418
192,1.1768938303,1.163,7,-1.316,-2.515
193,1.1769139767,1.161,7,-1.372,-2.588
194,1.1769385338,1.159,7,-1.444,-2.683
195,1.1769616604,1.156,7,-1.514,-2.776
196,1.1769838333,1.153,7,-1.587,-2.872
197,1.1770046949,1.149,7,-1.657,-2.967
198,1.1770238876,1.145,7,-1.719,-3.052
199,1.1770436764,1.14,7,-1.778,-3.138
