,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,15.324,12.14
1,0.0960033685,0.096,1,14.437,11.72
2,0.1000000089,0.1,1,13.92,11.452
3,0.1138227805,0.114,1,13.103,10.94
4,0.1199999899,0.12,1,12.789,10.729
5,0.1400000006,0.14,1,12.178,10.272
6,0.1599999964,0.16,1,11.743,9.925
7,0.2000000179,0.2,1,11.11,9.383
8,0.25,0.25,1,10.486,8.857
9,0.3000000417,0.3,1,9.976,8.438
10,0.349999994,0.35,1,9.594,8.102
11,0.4000000358,0.4,1,9.175,7.752
12,0.4500000179,0.45,1,8.655,7.339
13,0.5,0.5,1,8.044,6.879
14,0.5500000715,0.55,1,7.436,6.411
15,0.6000000238,0.6,1,6.898,5.98
16,0.6286674738,0.629,1,6.603,5.743
17,0.6499999762,0.65,1,6.397,5.577
18,0.6758936048,0.676,1,6.156,5.382
19,0.6999999881,0.7,1,5.943,5.208
20,0.7137975693,0.714,1,5.824,5.11
21,0.7390979528,0.739,1,5.61,4.933
22,0.75,0.75,1,5.519,4.857
23,0.7714574933,0.771,1,5.343,4.706
24,0.795286715,0.795,1,5.148,4.537
25,0.8000000715,0.8,1,5.11,4.504
26,0.8030968904,0.803,1,5.085,4.482
27,0.8303281069,0.83,1,4.862,4.29
28,0.8500000238,0.85,1,4.7,4.15
29,0.859189868,0.859,1,4.625,4.085
30,0.8813264966,0.881,1,4.442,3.927
31,0.8999999762,0.899,1,4.284,3.79
32,0.9016163349,0.901,1,4.271,3.778
33,0.9201376438,0.92,1,4.109,3.64
34,0.9360427856,0.936,1,3.966,3.518
35,0.9499999881,0.95,1,3.836,3.407
36,0.9629563689,0.963,1,3.712,3.304
37,0.9754368067,0.975,1,3.59,3.203
38,0.9877468944,0.988,1,3.466,3.1
39,0.9995028973,1.0,1,3.346,3.0
40,1.0,1.0,1,3.341,2.995
41,1.0071073771,1.007,1,3.267,2.934
42,1.0165735483,1.017,1,3.16,2.844
43,1.0291182995,1.029,1,3.008,2.712
44,1.0307929516,1.031,1,2.987,2.694
45,1.0361192226,1.036,1,2.914,2.626
46,1.0409640074,1.041,1,2.847,2.562
47,1.0442332029,1.044,1,2.801,2.517
48,1.0497807264,1.049,2,2.718,2.431
49,1.0499999523,1.05,2,2.715,2.428
50,1.0512429476,1.051,2,2.695,2.407
51,1.0558055639,1.055,2,2.617,2.317
52,1.0607378483,1.06,2,2.528,2.204
53,1.0648179054,1.064,2,2.449,2.088
54,1.0676294565,1.067,2,2.393,1.988
55,1.0693124533,1.069,2,2.36,1.919
56,1.070571661,1.07,2,2.336,1.862
57,1.0714895725,1.071,2,2.321,1.819
58,1.0724041462,1.072,2,2.309,1.775
59,1.0731534958,1.073,2,2.303,1.739
60,1.0738300085,1.073,2,2.301,1.709
61,1.0745157003,1.074,2,2.304,1.683
62,1.0751827955,1.075,2,2.311,1.663
63,1.075855732,1.075,2,2.321,1.645
64,1.0765502453,1.076,2,2.334,1.631
65,1.0772682428,1.077,2,2.341,1.615
66,1.0783369541,1.078,2,2.309,1.556
67,1.0788142681,1.078,2,2.279,1.517
68,1.0793095827,1.079,3,2.233,1.464
69,1.0802865028,1.08,3,2.129,1.348
70,1.081092,1.08,3,2.031,1.242
71,1.0818543434,1.081,3,1.93,1.134
72,1.0825922489,1.082,3,1.825,1.022
73,1.083283782,1.083,3,1.719,0.911
74,1.0839793682,1.083,3,1.606,0.792
75,1.0846108198,1.084,3,1.496,0.676
76,1.0851932764,1.084,3,1.387,0.561
77,1.0857203007,1.085,3,1.282,0.451
78,1.0862195492,1.086,3,1.176,0.338
79,1.0867078304,1.086,3,1.064,0.219
80,1.0871236324,1.086,3,0.961,0.11
81,1.0875211954,1.087,3,0.856,-0.002
82,1.0878959894,1.087,3,0.749,-0.116
83,1.0882378817,1.088,3,0.644,-0.228
84,1.0885561705,1.088,3,0.539,-0.34
85,1.0888500214,1.088,3,0.434,-0.452
86,1.0891172886,1.088,3,0.333,-0.562
87,1.0893722773,1.089,3,0.23,-0.673
88,1.0896054506,1.089,3,0.128,-0.783
89,1.0898243189,1.089,3,0.027,-0.893
90,1.0900256634,1.089,3,-0.072,-1.001
91,1.0902175903,1.089,3,-0.172,-1.11
92,1.0903960466,1.09,3,-0.267,-1.215
93,1.0906000137,1.09,3,-0.361,-1.318
94,1.0906972885,1.09,3,-0.386,-1.345
95,1.0908055305,1.09,3,-0.339,-1.292
96,1.0908987522,1.09,3,-0.262,-1.207
97,1.0909123421,1.09,3,-0.251,-1.194
98,1.091037035,1.09,3,-0.337,-1.288
99,1.0911761522,1.09,3,-0.432,-1.393
100,1.0913069248,1.091,3,-0.525,-1.496
101,1.0914318562,1.091,3,-0.619,-1.6
102,1.0915431976,1.091,3,-0.707,-1.699
103,1.0916517973,1.091,3,-0.799,-1.802
104,1.0917500257,1.091,3,-0.887,-1.901
105,1.0918427706,1.091,3,-0.974,-2.0
106,1.0919276476,1.091,3,-1.059,-2.096
107,1.0920083523,1.091,3,-1.145,-2.193
108,1.0920808315,1.091,3,-1.226,-2.287
109,1.0921503305,1.091,3,-1.309,-2.382
110,1.0922130346,1.091,3,-1.388,-2.474
111,1.0922727585,1.092,3,-1.466,-2.566
112,1.0923285484,1.092,3,-1.542,-2.657
113,1.0923799276,1.092,3,-1.617,-2.746
114,1.092428565,1.092,3,-1.692,-2.836
115,1.0924836397,1.092,3,-1.781,-2.944
