,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,16.11,12.411
1,0.0999187753,0.1,1,14.677,11.703
2,0.1000000015,0.1,1,14.667,11.698
3,0.1178139672,0.118,1,13.475,11.033
4,0.1199999899,0.12,1,13.349,10.959
5,0.1400000006,0.14,1,12.647,10.482
6,0.1599999964,0.16,1,12.167,10.126
7,0.2000000179,0.2,1,11.486,9.586
8,0.25,0.25,1,10.88,9.08
9,0.3000000119,0.3,1,10.415,8.67
10,0.3499999642,0.35,1,10.011,8.297
11,0.400000006,0.4,1,9.501,7.913
12,0.4499999881,0.45,1,8.957,7.488
13,0.5,0.5,1,8.341,7.027
14,0.5327462554,0.533,1,7.886,6.702
15,0.5500000715,0.55,1,7.662,6.537
16,0.6000000238,0.6,1,7.071,6.088
17,0.6137286425,0.614,1,6.917,5.968
18,0.6499999762,0.65,1,6.54,5.671
19,0.6551855803,0.655,1,6.488,5.63
20,0.6873056889,0.687,1,6.183,5.386
21,0.6999999285,0.7,1,6.07,5.295
22,0.7203565836,0.72,1,5.894,5.152
23,0.75,0.75,1,5.647,4.951
24,0.7725088,0.772,1,5.468,4.798
25,0.8000000119,0.8,1,5.252,4.613
26,0.804587543,0.804,1,5.217,4.582
27,0.8361642361,0.836,1,4.972,4.369
28,0.8500000238,0.85,1,4.864,4.275
29,0.8667197227,0.866,1,4.736,4.163
30,0.8933814764,0.893,1,4.53,3.983
31,0.8999999762,0.899,1,4.478,3.938
32,0.9159221053,0.915,1,4.354,3.83
33,0.9365478158,0.936,1,4.191,3.687
34,0.9499999285,0.95,1,4.082,3.593
35,0.9502156973,0.95,1,4.081,3.591
36,0.9700257778,0.97,1,3.917,3.45
37,0.9878461957,0.988,1,3.767,3.32
38,1.0,1.0,1,3.662,3.229
39,1.0088875294,1.009,1,3.586,3.165
40,1.0253181458,1.025,1,3.443,3.042
41,1.0391222239,1.039,1,3.319,2.934
42,1.0499999523,1.05,1,3.214,2.842
43,1.0534831285,1.053,1,3.18,2.813
44,1.0618950129,1.061,1,3.097,2.738
45,1.0641291142,1.064,1,3.075,2.718
46,1.0678808689,1.067,1,3.034,2.679
47,1.0737811327,1.073,1,2.967,2.615
48,1.079384923,1.079,1,2.899,2.55
49,1.0830379725,1.082,1,2.848,2.5
50,1.0871288776,1.086,2,2.797,2.447
51,1.0942585468,1.093,2,2.711,2.353
52,1.1000000238,1.099,2,2.635,2.263
53,1.1025513411,1.102,2,2.6,2.223
54,1.1085534096,1.108,2,2.514,2.105
55,1.1126868725,1.112,2,2.455,2.006
56,1.115054369,1.114,2,2.426,1.941
57,1.1168649197,1.116,2,2.408,1.889
58,1.1182262897,1.118,2,2.401,1.851
59,1.1196774244,1.119,2,2.404,1.816
60,1.1209186316,1.12,2,2.412,1.79
61,1.1219812632,1.121,2,2.431,1.777
62,1.1229388714,1.122,2,2.45,1.768
63,1.1238298416,1.123,2,2.472,1.763
64,1.1247017384,1.124,2,2.477,1.747
65,1.1257851124,1.125,2,2.469,1.717
66,1.1270403862,1.126,2,2.438,1.662
67,1.1271927357,1.126,2,2.433,1.655
68,1.1273920536,1.127,3,2.419,1.639
69,1.1287808418,1.128,3,2.314,1.521
70,1.1299347878,1.129,3,2.215,1.412
71,1.1310120821,1.13,3,2.112,1.301
72,1.1320967674,1.131,3,1.999,1.182
73,1.1330913305,1.132,3,1.887,1.064
74,1.1339422464,1.133,3,1.785,0.956
75,1.1348370314,1.134,3,1.67,0.834
76,1.1356095076,1.135,3,1.563,0.721
77,1.1363377571,1.136,3,1.455,0.606
78,1.1369873285,1.136,3,1.35,0.494
79,1.1376180649,1.137,3,1.24,0.377
80,1.1381641626,1.137,3,1.137,0.267
81,1.1387047768,1.138,3,1.027,0.15
82,1.1391665936,1.138,3,0.926,0.041
83,1.1396129131,1.139,3,0.821,-0.072
84,1.1400260925,1.139,3,0.716,-0.185
85,1.1403973103,1.14,3,0.615,-0.295
86,1.1407511234,1.14,3,0.512,-0.407
87,1.1410689354,1.14,3,0.412,-0.516
88,1.1413787603,1.141,3,0.309,-0.629
89,1.1416554451,1.141,3,0.212,-0.736
90,1.141929388,1.141,3,0.115,-0.842
91,1.1422032118,1.141,3,0.03,-0.936
92,1.1424746513,1.142,3,-0.038,-1.011
93,1.1425620317,1.142,3,-0.024,-0.995
94,1.1427346468,1.142,3,0.057,-0.904
95,1.1428079605,1.142,3,0.099,-0.856
96,1.1429091692,1.142,3,0.053,-0.908
97,1.1431190968,1.142,3,-0.044,-1.015
98,1.1433194876,1.143,3,-0.138,-1.119
99,1.1435132027,1.143,3,-0.234,-1.226
100,1.1436861753,1.143,3,-0.326,-1.328
101,1.1438503265,1.143,3,-0.417,-1.431
102,1.1440019608,1.143,3,-0.507,-1.533
103,1.1441409588,1.143,3,-0.595,-1.633
104,1.1442691088,1.144,3,-0.681,-1.731
105,1.1443889141,1.144,3,-0.768,-1.83
106,1.144497633,1.144,3,-0.851,-1.926
107,1.1446005106,1.144,3,-0.934,-2.022
108,1.1446950436,1.144,3,-1.015,-2.117
109,1.1447832584,1.144,3,-1.095,-2.211
110,1.1448659897,1.144,3,-1.176,-2.305
111,1.1449408531,1.144,3,-1.252,-2.396
112,1.1450133324,1.144,3,-1.327,-2.487
113,1.1450790167,1.144,3,-1.397,-2.575
114,1.1451414824,1.144,3,-1.469,-2.664
115,1.1451998949,1.144,3,-1.54,-2.753
116,1.1452662945,1.145,3,-1.626,-2.861
117,1.1453163624,1.145,3,-1.691,-2.945
118,1.1453745365,1.145,3,-1.772,-3.051
119,1.1454274654,1.145,3,-1.85,-3.153
120,1.1454766989,1.145,3,-1.928,-3.256
121,1.1455147266,1.145,3,-1.986,-3.338
122,1.1455568075,1.145,3,-2.053,-3.435
123,1.1455966234,1.145,3,-2.119,-3.532
124,1.1456341743,1.145,3,-2.185,-3.628
125,1.1456692219,1.145,3,-2.248,-3.724
126,1.1457015276,1.145,3,-2.307,-3.816
127,1.1457321644,1.145,3,-2.366,-3.909
128,1.1457607746,1.145,3,-2.422,-3.997
129,1.1457870007,1.145,3,-2.471,-4.076
130,1.1457870007,1.145,4,0.323,-0.51
131,1.1460062265,1.145,4,0.298,-0.539
132,1.146236062,1.145,4,0.286,-0.553
133,1.1464660168,1.146,4,0.277,-0.561
134,1.1467020512,1.146,4,0.27,-0.568
135,1.1469355822,1.146,4,0.264,-0.572
136,1.1471755505,1.146,4,0.259,-0.576
137,1.1474093199,1.147,4,0.253,-0.58
138,1.1476378441,1.147,4,0.248,-0.584
139,1.1478626728,1.147,4,0.243,-0.588
140,1.1481084824,1.147,4,0.237,-0.592
141,1.1483494043,1.148,4,0.231,-0.597
142,1.1485819817,1.148,4,0.225,-0.602
143,1.148810029,1.148,4,0.22,-0.606
144,1.1490422487,1.148,4,0.214,-0.611
145,1.1490721703,1.148,4,0.213,-0.612
146,1.1492708921,1.149,4,0.208,-0.616
147,1.149510622,1.149,4,0.202,-0.621
148,1.149744153,1.149,4,0.196,-0.626
149,1.1499791145,1.149,4,0.19,-0.632
150,1.1499999762,1.149,4,0.189,-0.633
151,1.150195837,1.15,4,0.185,-0.637
152,1.1504464149,1.15,4,0.178,-0.643
153,1.1507014036,1.15,4,0.172,-0.649
154,1.1507488489,1.15,4,0.171,-0.651
155,1.1509823799,1.15,4,0.165,-0.657
156,1.1512235403,1.151,4,0.158,-0.665
157,1.151473999,1.151,4,0.15,-0.673
158,1.1517095566,1.151,4,0.143,-0.682
159,1.1519489288,1.151,4,0.135,-0.691
160,1.1521844864,1.152,4,0.126,-0.702
161,1.1524236202,1.152,4,0.116,-0.714
162,1.1526634693,1.152,4,0.105,-0.728
163,1.1529010534,1.152,4,0.091,-0.744
164,1.1531350613,1.153,4,0.09,-0.745
165,1.1533715725,1.153,4,0.072,-0.769
166,1.1536066532,1.153,4,0.027,-0.827
167,1.1537855864,1.153,4,-0.047,-0.919
168,1.1538614035,1.153,4,-0.124,-1.013
169,1.1538895369,1.153,4,-0.195,-1.099
170,1.1539019346,1.153,4,-0.271,-1.19
171,1.1539083719,1.153,4,-0.348,-1.28
172,1.1539090872,1.153,7,-0.359,-1.292
173,1.1539109945,1.153,7,-0.396,-1.336
174,1.1539150476,1.153,7,-0.479,-1.432
175,1.15391922,1.153,7,-0.551,-1.516
176,1.1539307833,1.153,7,-0.571,-1.539
177,1.1539516449,1.153,7,-0.528,-1.489
178,1.1541041136,1.152,7,-0.563,-1.53
179,1.154183507,1.151,7,-0.666,-1.65
180,1.1542320251,1.151,7,-0.749,-1.747
181,1.1542800665,1.15,7,-0.837,-1.849
182,1.1543328762,1.149,7,-0.928,-1.956
183,1.1543807983,1.148,7,-1.015,-2.059
184,1.1544245481,1.147,7,-1.101,-2.161
185,1.1544644833,1.145,7,-1.188,-2.263
186,1.1545004845,1.144,7,-1.264,-2.363
187,1.1545331478,1.142,7,-1.332,-2.462
188,1.1545619965,1.14,7,-1.414,-2.562
189,1.1545886993,1.138,7,-1.49,-2.659
190,1.1546137333,1.135,7,-1.566,-2.755
191,1.1546374559,1.132,7,-1.642,-2.852
192,1.1546595097,1.128,7,-1.718,-2.949
193,1.1546798944,1.124,7,-1.788,-3.042
