,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,17.153,13.077
1,0.096714817,0.097,1,16.491,12.622
2,0.1000000089,0.1,1,16.11,12.343
3,0.1200000048,0.12,1,14.649,11.437
4,0.1400000006,0.14,1,13.748,10.915
5,0.1599999964,0.16,1,13.139,10.527
6,0.1999999881,0.2,1,12.304,9.946
7,0.25,0.25,1,11.6,9.412
8,0.3000000119,0.3,1,11.076,8.991
9,0.3485148251,0.349,1,10.621,8.611
10,0.3499999642,0.35,1,10.607,8.6
11,0.3536620736,0.354,1,10.568,8.569
12,0.3999999762,0.4,1,10.113,8.209
13,0.4499999881,0.45,1,9.591,7.778
14,0.4999999702,0.5,1,8.94,7.316
15,0.5368434191,0.537,1,8.438,6.972
16,0.5500000119,0.55,1,8.277,6.858
17,0.5999999642,0.6,1,7.627,6.407
18,0.618809104,0.619,1,7.382,6.234
19,0.6499999166,0.65,1,6.998,5.956
20,0.6511303186,0.651,1,6.985,5.947
21,0.6922758222,0.692,1,6.539,5.609
22,0.7000000477,0.7,1,6.461,5.549
23,0.7188109756,0.719,1,6.278,5.407
24,0.7486589551,0.749,1,6.004,5.191
25,0.7673896551,0.767,1,5.844,5.06
26,0.7938194275,0.794,1,5.627,4.882
27,0.7973178625,0.797,1,5.598,4.859
28,0.8209926486,0.821,1,5.411,4.701
29,0.8459768295,0.845,1,5.218,4.538
30,0.8532000184,0.853,1,5.163,4.49
31,0.8728603721,0.872,1,5.015,4.362
32,0.8910303116,0.89,1,4.88,4.244
33,0.8946356773,0.894,1,4.853,4.22
34,0.9202367663,0.92,1,4.661,4.051
35,0.9432946444,0.943,1,4.488,3.897
36,0.9547222853,0.954,1,4.402,3.82
37,0.9785187244,0.978,1,4.22,3.656
38,0.9919536114,0.992,1,4.115,3.561
39,0.9995054007,0.999,1,4.057,3.509
40,1.0178794861,1.017,1,3.914,3.379
41,1.0344177485,1.034,1,3.787,3.262
42,1.0406124592,1.04,1,3.74,3.218
43,1.0555735826,1.055,1,3.623,3.109
44,1.0690382719,1.068,1,3.51,3.002
45,1.0806208849,1.08,1,3.409,2.906
46,1.0831602812,1.082,1,3.387,2.884
47,1.0845472813,1.084,1,3.374,2.871
48,1.0892714262,1.088,1,3.33,2.829
49,1.0918432474,1.091,1,3.306,2.805
50,1.0970436335,1.096,1,3.254,2.753
51,1.101988554,1.101,1,3.198,2.697
52,1.1029809713,1.102,1,3.186,2.685
53,1.1056307554,1.105,2,3.158,2.656
54,1.1116729975,1.111,2,3.099,2.594
