,Mini,Mass,label,Vmag,Imag
0,0.0900000036,0.09,1,15.399,12.159
1,0.0980354771,0.098,1,14.239,11.607
2,0.1000000089,0.1,1,13.992,11.477
3,0.1200000048,0.12,1,12.845,10.752
4,0.1284455657,0.128,1,12.567,10.55
5,0.1400000006,0.14,1,12.226,10.294
6,0.1599999964,0.16,1,11.789,9.948
7,0.2000000179,0.2,1,11.151,9.409
8,0.25,0.25,1,10.545,8.886
9,0.3000000715,0.3,1,10.031,8.467
10,0.3500000238,0.35,1,9.631,8.122
11,0.4000000358,0.4,1,9.211,7.771
12,0.4500000477,0.45,1,8.692,7.358
13,0.5,0.5,1,8.076,6.896
14,0.5500000715,0.55,1,7.459,6.426
15,0.565961957,0.566,1,7.278,6.282
16,0.6000000238,0.6,1,6.918,5.994
17,0.6385748982,0.639,1,6.524,5.678
18,0.6499999762,0.65,1,6.415,5.59
19,0.6577338576,0.658,1,6.342,5.531
20,0.6857069135,0.686,1,6.087,5.324
21,0.7000000477,0.7,1,5.962,5.222
22,0.7238284349,0.724,1,5.759,5.055
23,0.7494801283,0.75,1,5.546,4.879
24,0.75,0.75,1,5.542,4.876
25,0.7553356886,0.755,1,5.498,4.838
26,0.7823709846,0.782,1,5.28,4.65
27,0.8000000715,0.8,1,5.138,4.527
28,0.814324677,0.814,1,5.023,4.428
29,0.8418947458,0.841,1,4.801,4.236
30,0.8500000238,0.85,1,4.735,4.179
31,0.8710611463,0.871,1,4.567,4.034
32,0.893453002,0.893,1,4.385,3.876
33,0.8999999762,0.899,1,4.33,3.829
34,0.9140369296,0.913,1,4.214,3.729
35,0.9327707887,0.932,1,4.054,3.592
36,0.9488580823,0.948,1,3.911,3.471
37,0.9500000477,0.95,1,3.901,3.462
38,0.962687254,0.962,1,3.786,3.367
39,0.9760699272,0.976,1,3.662,3.263
40,0.9886740446,0.989,1,3.542,3.164
41,1.0,1.0,1,3.433,3.073
42,1.0090056658,1.009,1,3.345,3.001
43,1.0201640129,1.02,1,3.231,2.907
44,1.0297311544,1.029,1,3.127,2.819
45,1.0424097776,1.042,1,2.979,2.691
46,1.0441023111,1.044,1,2.959,2.673
